Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
2023-12-25,-1.406,-0.315,-0.066,-0.228,-0.3,-0.497,-1.023,-0.315,-0.069
2023-12-26,-1.445,-0.33,-0.07,-0.229,-0.298,-0.518,-1.033,-0.342,-0.069
2023-12-27,-1.444,-0.317,-0.083,-0.228,-0.292,-0.524,-1.072,-0.316,-0.056
2023-12-28,-1.433,-0.34,-0.09,-0.224,-0.287,-0.492,-1.061,-0.298,-0.074
2023-12-29,-1.421,-0.362,-0.088,-0.223,-0.269,-0.479,-1.049,-0.28,-0.092
2024-01-01,-1.404,-0.362,-0.087,-0.223,-0.266,-0.466,-1.043,-0.269,-0.092
2024-01-02,-1.287,-0.321,-0.075,-0.227,-0.249,-0.417,-0.967,-0.226,-0.094
2024-01-03,-1.238,-0.234,-0.057,-0.238,-0.321,-0.388,-0.973,-0.197,-0.068
2024-01-04,-1.231,-0.263,-0.058,-0.239,-0.313,-0.359,-0.961,-0.193,-0.078
2024-01-05,-1.327,-0.26,-0.062,-0.236,-0.334,-0.435,-1.023,-0.227,-0.078
2024-01-08,-1.326,-0.258,-0.062,-0.237,-0.295,-0.474,-1.011,-0.252,-0.064
2024-01-09,-1.291,-0.279,-0.059,-0.238,-0.217,-0.497,-0.963,-0.266,-0.063
2024-01-10,-1.38,-0.331,-0.065,-0.243,-0.236,-0.506,-1.01,-0.295,-0.076
2024-01-11,-1.368,-0.334,-0.069,-0.241,-0.23,-0.493,-1.025,-0.271,-0.072
2024-01-12,-1.311,-0.335,-0.08,-0.239,-0.226,-0.432,-1.012,-0.228,-0.071
2024-01-15,-1.303,-0.34,-0.08,-0.24,-0.223,-0.42,-1.002,-0.23,-0.071
2024-01-16,-1.354,-0.345,-0.063,-0.249,-0.274,-0.422,-1.002,-0.268,-0.083
2024-01-17,-1.272,-0.334,-0.044,-0.254,-0.277,-0.363,-0.954,-0.243,-0.075
2024-01-18,-1.381,-0.361,-0.052,-0.252,-0.295,-0.422,-1.019,-0.282,-0.08
2024-01-19,-1.441,-0.369,-0.067,-0.25,-0.293,-0.463,-1.06,-0.304,-0.078
2024-01-22,-1.443,-0.374,-0.076,-0.252,-0.296,-0.445,-1.079,-0.292,-0.072
2024-01-23,-1.499,-0.367,-0.075,-0.251,-0.293,-0.514,-1.101,-0.324,-0.073
2024-01-24,-1.586,-0.421,-0.086,-0.25,-0.297,-0.532,-1.089,-0.409,-0.088
2024-01-25,-1.59,-0.414,-0.089,-0.251,-0.292,-0.545,-1.08,-0.428,-0.081
2024-01-26,-1.622,-0.432,-0.085,-0.253,-0.298,-0.554,-1.103,-0.432,-0.088
2024-01-29,-1.576,-0.427,-0.1,-0.253,-0.28,-0.517,-1.074,-0.418,-0.084
2024-01-30,-1.597,-0.41,-0.098,-0.251,-0.284,-0.554,-1.073,-0.447,-0.077
2024-01-31,-1.444,-0.371,-0.095,-0.25,-0.285,-0.443,-0.991,-0.378,-0.074
2024-02-01,-1.472,-0.36,-0.1,-0.248,-0.287,-0.478,-1.012,-0.382,-0.078
2024-02-02,-1.548,-0.42,-0.103,-0.256,-0.29,-0.478,-1.04,-0.402,-0.105
2024-02-05,-1.519,-0.451,-0.067,-0.257,-0.302,-0.443,-1.033,-0.373,-0.114
2024-02-06,-1.561,-0.433,-0.076,-0.253,-0.288,-0.511,-1.055,-0.398,-0.108
2024-02-07,-1.621,-0.445,-0.084,-0.252,-0.287,-0.553,-1.087,-0.425,-0.11
2024-02-08,-1.647,-0.462,-0.081,-0.257,-0.29,-0.557,-1.106,-0.43,-0.111
2024-02-09,-1.708,-0.473,-0.084,-0.257,-0.297,-0.597,-1.12,-0.475,-0.113
2024-02-12,-1.642,-0.471,-0.048,-0.259,-0.296,-0.568,-1.091,-0.477,-0.074
2024-02-13,-1.559,-0.497,-0.041,-0.266,-0.3,-0.456,-1.009,-0.456,-0.094
2024-02-15,-1.697,-0.51,-0.057,-0.263,-0.292,-0.575,-1.097,-0.509,-0.091
2024-02-16,-1.721,-0.536,-0.1,-0.261,-0.295,-0.529,-1.102,-0.478,-0.142
2024-02-19,-1.786,-0.55,-0.103,-0.26,-0.295,-0.578,-1.091,-0.554,-0.141
2024-02-20,-1.786,-0.552,-0.101,-0.259,-0.291,-0.583,-1.062,-0.576,-0.148
2024-02-21,-1.801,-0.581,-0.099,-0.259,-0.308,-0.555,-1.097,-0.544,-0.159
2024-02-22,-1.969,-0.618,-0.124,-0.26,-0.318,-0.65,-1.171,-0.631,-0.166
2024-02-23,-2.0,-0.607,-0.126,-0.261,-0.32,-0.687,-1.2,-0.639,-0.161
2024-02-26,-1.991,-0.63,-0.119,-0.261,-0.319,-0.663,-1.208,-0.618,-0.165
2024-02-27,-2.017,-0.618,-0.124,-0.259,-0.313,-0.703,-1.206,-0.643,-0.167
2024-02-28,-1.996,-0.593,-0.116,-0.26,-0.314,-0.712,-1.169,-0.667,-0.159
2024-02-29,-2.001,-0.591,-0.124,-0.258,-0.315,-0.714,-1.175,-0.669,-0.157
2024-03-01,-1.946,-0.578,-0.138,-0.255,-0.296,-0.68,-1.182,-0.613,-0.151
2024-03-04,-1.891,-0.593,-0.093,-0.252,-0.29,-0.663,-1.135,-0.601,-0.154
2024-03-05,-1.825,-0.568,-0.087,-0.252,-0.304,-0.616,-1.094,-0.591,-0.14
2024-03-06,-1.838,-0.583,-0.097,-0.246,-0.304,-0.606,-1.09,-0.607,-0.141
2024-03-07,-1.821,-0.588,-0.11,-0.241,-0.297,-0.586,-1.078,-0.604,-0.139
2024-03-08,-1.771,-0.595,-0.113,-0.235,-0.245,-0.582,-1.028,-0.603,-0.139
2024-03-11,-1.735,-0.612,-0.102,-0.234,-0.246,-0.541,-1.025,-0.562,-0.147
2024-03-12,-1.923,-0.645,-0.111,-0.239,-0.245,-0.684,-1.114,-0.648,-0.161
2024-03-13,-2.031,-0.685,-0.109,-0.237,-0.258,-0.743,-1.161,-0.701,-0.169
2024-03-14,-2.026,-0.703,-0.106,-0.239,-0.244,-0.734,-1.131,-0.715,-0.181
2024-03-15,-2.006,-0.704,-0.084,-0.241,-0.22,-0.757,-1.117,-0.714,-0.175
2024-03-18,-2.034,-0.71,-0.097,-0.242,-0.23,-0.755,-1.146,-0.713,-0.175
2024-03-19,-2.122,-0.694,-0.099,-0.249,-0.255,-0.824,-1.198,-0.753,-0.17
2024-03-20,-2.115,-0.686,-0.103,-0.252,-0.23,-0.844,-1.196,-0.749,-0.17
2024-03-21,-2.158,-0.717,-0.12,-0.252,-0.183,-0.886,-1.197,-0.776,-0.185
2024-03-22,-2.071,-0.692,-0.119,-0.255,-0.179,-0.827,-1.149,-0.747,-0.174
2024-03-25,-2.138,-0.699,-0.152,-0.254,-0.181,-0.853,-1.205,-0.755,-0.178
2024-03-26,-2.212,-0.688,-0.151,-0.254,-0.224,-0.895,-1.234,-0.801,-0.177
2024-03-27,-2.222,-0.675,-0.16,-0.254,-0.249,-0.884,-1.278,-0.772,-0.171
2024-03-28,-2.207,-0.7,-0.155,-0.253,-0.231,-0.869,-1.273,-0.749,-0.185
2024-03-29,-2.16,-0.7,-0.158,-0.253,-0.163,-0.886,-1.205,-0.769,-0.186
2024-04-01,-2.059,-0.7,-0.14,-0.253,-0.156,-0.81,-1.166,-0.699,-0.194
2024-04-02,-1.97,-0.684,-0.137,-0.246,-0.198,-0.706,-1.148,-0.631,-0.192
2024-04-03,-1.532,-0.688,0.32,-0.243,-0.185,-0.734,-0.965,-0.447,-0.12
2024-04-04,-1.92,-0.691,-0.136,-0.243,-0.168,-0.682,-1.045,-0.688,-0.187
2024-04-05,-1.849,-0.711,-0.134,-0.241,-0.181,-0.583,-1.09,-0.561,-0.199
2024-04-08,-1.923,-0.727,-0.14,-0.239,-0.184,-0.634,-1.126,-0.59,-0.207
2024-04-09,-1.932,-0.719,-0.145,-0.241,-0.164,-0.663,-1.114,-0.615,-0.203
2024-04-10,-1.911,-0.763,-0.131,-0.247,-0.185,-0.585,-1.084,-0.596,-0.231
2024-04-11,-1.869,-0.753,-0.132,-0.246,-0.176,-0.561,-1.097,-0.551,-0.22
2024-04-12,-1.603,-0.702,-0.12,-0.245,-0.167,-0.368,-0.949,-0.456,-0.198
2024-04-15,-1.476,-0.698,-0.101,-0.254,-0.174,-0.249,-0.855,-0.424,-0.197
2024-04-16,-1.261,-0.653,-0.08,-0.25,-0.171,-0.106,-0.829,-0.246,-0.186
2024-04-17,-1.336,-0.644,-0.072,-0.249,-0.192,-0.179,-0.861,-0.297,-0.178
2024-04-18,-1.485,-0.673,-0.076,-0.251,-0.185,-0.301,-0.887,-0.407,-0.191
2024-04-19,-1.307,-0.671,-0.067,-0.25,-0.181,-0.137,-0.857,-0.263,-0.188
2024-04-22,-1.574,-0.693,-0.081,-0.256,-0.184,-0.359,-0.959,-0.422,-0.193
2024-04-23,-1.747,-0.716,-0.097,-0.257,-0.184,-0.493,-1.031,-0.52,-0.196
2024-04-24,-1.75,-0.723,-0.107,-0.255,-0.176,-0.489,-1.005,-0.545,-0.199
2024-04-25,-1.631,-0.717,-0.092,-0.255,-0.174,-0.392,-0.997,-0.434,-0.2
2024-04-26,-1.695,-0.744,-0.105,-0.268,-0.17,-0.408,-1.006,-0.486,-0.202
2024-04-29,-1.745,-0.734,-0.109,-0.262,-0.187,-0.453,-1.061,-0.483,-0.2
2024-04-30,-1.671,-0.725,-0.1,-0.27,-0.188,-0.388,-0.991,-0.483,-0.198
2024-05-01,-1.651,-0.718,-0.094,-0.256,-0.196,-0.387,-0.994,-0.473,-0.184
2024-05-02,-1.716,-0.725,-0.111,-0.253,-0.159,-0.467,-1.014,-0.519,-0.184
2024-05-03,-1.878,-0.74,-0.13,-0.253,-0.162,-0.593,-1.103,-0.588,-0.186
2024-05-06,-1.888,-0.751,-0.126,-0.256,-0.163,-0.593,-1.116,-0.582,-0.19
2024-05-07,-1.978,-0.749,-0.132,-0.262,-0.195,-0.639,-1.153,-0.637,-0.187
2024-05-08,-1.938,-0.757,-0.123,-0.265,-0.199,-0.593,-1.153,-0.588,-0.197
2024-05-09,-2.017,-0.75,-0.128,-0.262,-0.213,-0.664,-1.175,-0.652,-0.19
2024-05-10,-2.116,-0.776,-0.135,-0.261,-0.203,-0.741,-1.189,-0.727,-0.2
2024-05-13,-2.053,-0.765,-0.13,-0.265,-0.202,-0.691,-1.145,-0.706,-0.201
2024-05-14,-2.076,-0.761,-0.136,-0.265,-0.209,-0.706,-1.16,-0.721,-0.196
2024-05-15,-2.198,-0.759,-0.146,-0.26,-0.219,-0.814,-1.221,-0.779,-0.197
2024-05-16,-2.285,-0.788,-0.149,-0.261,-0.203,-0.883,-1.231,-0.837,-0.216
2024-05-17,-2.363,-0.799,-0.144,-0.258,-0.208,-0.955,-1.252,-0.89,-0.221
2024-05-20,-2.376,-0.811,-0.148,-0.259,-0.223,-0.935,-1.264,-0.886,-0.226
2024-05-21,-2.41,-0.805,-0.145,-0.26,-0.233,-0.966,-1.287,-0.904,-0.219
2024-05-22,-2.343,-0.811,-0.138,-0.264,-0.2,-0.931,-1.222,-0.903,-0.219
2024-05-23,-2.361,-0.828,-0.133,-0.266,-0.218,-0.915,-1.211,-0.927,-0.223
2024-05-24,-2.368,-0.806,-0.134,-0.267,-0.22,-0.942,-1.25,-0.902,-0.216
2024-05-27,-2.374,-0.811,-0.139,-0.266,-0.229,-0.928,-1.24,-0.917,-0.217
2024-05-28,-2.372,-0.814,-0.138,-0.266,-0.211,-0.943,-1.206,-0.957,-0.208
2024-05-29,-2.208,-0.844,-0.118,-0.265,-0.195,-0.786,-1.104,-0.878,-0.227
2024-05-30,-2.159,-0.828,-0.112,-0.266,-0.187,-0.765,-1.095,-0.85,-0.213
2024-05-31,-2.251,-0.811,-0.122,-0.271,-0.2,-0.849,-1.17,-0.88,-0.201
2024-06-03,-2.258,-0.812,-0.134,-0.268,-0.201,-0.842,-1.173,-0.891,-0.195
2024-06-04,-2.149,-0.785,-0.131,-0.268,-0.173,-0.792,-1.133,-0.837,-0.179
2024-06-05,-2.176,-0.774,-0.136,-0.273,-0.174,-0.819,-1.166,-0.834,-0.175
2024-06-06,-2.268,-0.775,-0.144,-0.27,-0.226,-0.854,-1.217,-0.873,-0.178
2024-06-07,-2.33,-0.817,-0.138,-0.274,-0.221,-0.88,-1.243,-0.886,-0.2
2024-06-10,-2.18,-0.792,-0.139,-0.275,-0.204,-0.77,-1.188,-0.785,-0.207
2024-06-11,-2.058,-0.757,-0.135,-0.278,-0.21,-0.678,-1.166,-0.699,-0.193
2024-06-12,-2.17,-0.763,-0.149,-0.278,-0.215,-0.764,-1.239,-0.735,-0.196
2024-06-13,-2.069,-0.731,-0.141,-0.285,-0.216,-0.697,-1.21,-0.673,-0.186
2024-06-14,-1.806,-0.656,-0.136,-0.291,-0.204,-0.52,-1.149,-0.477,-0.18
2024-06-17,-1.777,-0.65,-0.138,-0.29,-0.234,-0.465,-1.19,-0.402,-0.186
2024-06-18,-1.884,-0.653,-0.147,-0.293,-0.233,-0.559,-1.207,-0.495,-0.182
2024-06-19,-1.92,-0.666,-0.153,-0.294,-0.231,-0.577,-1.203,-0.532,-0.186
2024-06-20,-1.909,-0.684,-0.151,-0.294,-0.23,-0.551,-1.159,-0.56,-0.19
2024-06-21,-1.899,-0.673,-0.14,-0.3,-0.229,-0.557,-1.149,-0.563,-0.187
2024-06-24,-1.871,-0.661,-0.143,-0.298,-0.224,-0.545,-1.146,-0.543,-0.182
2024-06-25,-1.905,-0.676,-0.151,-0.3,-0.206,-0.572,-1.162,-0.559,-0.185
2024-06-26,-1.88,-0.688,-0.15,-0.304,-0.208,-0.529,-1.159,-0.526,-0.195
2024-06-27,-1.949,-0.689,-0.147,-0.302,-0.21,-0.601,-1.178,-0.585,-0.186
2024-06-28,-1.941,-0.679,-0.147,-0.301,-0.19,-0.625,-1.155,-0.602,-0.184
2024-07-01,-2.084,-0.705,-0.152,-0.298,-0.156,-0.773,-1.136,-0.763,-0.185
2024-07-02,-2.103,-0.701,-0.162,-0.298,-0.188,-0.753,-1.19,-0.738,-0.175
2024-07-03,-2.173,-0.708,-0.176,-0.299,-0.191,-0.799,-1.207,-0.79,-0.177
2024-07-04,-2.201,-0.715,-0.185,-0.297,-0.191,-0.811,-1.208,-0.813,-0.18
2024-07-05,-2.235,-0.713,-0.188,-0.297,-0.187,-0.851,-1.212,-0.847,-0.176
2024-07-08,-2.298,-0.729,-0.184,-0.298,-0.196,-0.891,-1.231,-0.884,-0.183
2024-07-09,-2.295,-0.731,-0.185,-0.301,-0.21,-0.87,-1.248,-0.861,-0.186
2024-07-10,-2.266,-0.735,-0.196,-0.301,-0.172,-0.861,-1.209,-0.87,-0.187
2024-07-11,-2.314,-0.724,-0.207,-0.29,-0.216,-0.876,-1.243,-0.879,-0.192
2024-07-12,-2.291,-0.731,-0.212,-0.286,-0.156,-0.906,-1.217,-0.887,-0.187
2024-07-15,-2.249,-0.742,-0.207,-0.286,-0.154,-0.859,-1.197,-0.863,-0.189
2024-07-16,-2.214,-0.713,-0.208,-0.289,-0.146,-0.857,-1.206,-0.829,-0.179
2024-07-17,-2.124,-0.711,-0.203,-0.282,-0.149,-0.78,-1.132,-0.82,-0.172
2024-07-18,-2.031,-0.73,-0.187,-0.287,-0.144,-0.683,-1.077,-0.777,-0.177
2024-07-19,-1.932,-0.735,-0.169,-0.289,-0.134,-0.604,-1.044,-0.711,-0.176
2024-07-22,-2.028,-0.737,-0.175,-0.287,-0.16,-0.667,-1.151,-0.701,-0.176
2024-07-23,-2.087,-0.752,-0.177,-0.284,-0.16,-0.715,-1.137,-0.771,-0.179
2024-07-24,-1.836,-0.719,-0.158,-0.276,-0.159,-0.524,-0.965,-0.693,-0.178
2024-07-25,-1.637,-0.715,-0.137,-0.281,-0.149,-0.355,-0.931,-0.539,-0.168
2024-07-26,-1.753,-0.704,-0.146,-0.28,-0.142,-0.481,-1.014,-0.579,-0.16
2024-07-29,-1.723,-0.691,-0.156,-0.284,-0.139,-0.453,-0.997,-0.562,-0.163
2024-07-30,-1.632,-0.684,-0.15,-0.28,-0.124,-0.394,-0.931,-0.545,-0.156
2024-07-31,-1.749,-0.65,-0.184,-0.27,-0.183,-0.463,-0.98,-0.616,-0.153
2024-08-01,-1.506,-0.621,-0.158,-0.271,-0.172,-0.283,-0.911,-0.451,-0.144
2024-08-02,-0.588,-0.479,-0.118,-0.266,-0.121,0.395,-0.589,0.106,-0.105
2024-08-05,1.913,-0.356,-0.04,-0.256,-0.127,2.692,0.087,1.9,-0.074
2024-08-06,0.478,-0.452,-0.077,-0.257,-0.138,1.401,-0.397,0.973,-0.098
2024-08-07,0.087,-0.485,-0.083,-0.261,-0.133,1.05,-0.402,0.607,-0.118
2024-08-08,-0.038,-0.517,-0.093,-0.261,-0.155,0.987,-0.611,0.696,-0.123
2024-08-09,-0.31,-0.526,-0.108,-0.26,-0.179,0.763,-0.76,0.577,-0.128
2024-08-12,-0.317,-0.52,-0.101,-0.261,-0.172,0.737,-0.738,0.543,-0.123
2024-08-13,-0.789,-0.514,-0.128,-0.26,-0.162,0.275,-0.836,0.168,-0.121
2024-08-14,-1.132,-0.544,-0.14,-0.263,-0.173,-0.012,-0.954,-0.049,-0.129
2024-08-15,-1.498,-0.622,-0.151,-0.267,-0.161,-0.297,-1.05,-0.302,-0.146
2024-08-16,-1.573,-0.631,-0.168,-0.259,-0.157,-0.358,-1.055,-0.37,-0.148
2024-08-19,-1.472,-0.651,-0.18,-0.254,-0.165,-0.222,-1.071,-0.246,-0.155
2024-08-20,-1.414,-0.625,-0.185,-0.251,-0.157,-0.195,-0.991,-0.273,-0.15
2024-08-21,-1.43,-0.621,-0.188,-0.252,-0.177,-0.192,-0.998,-0.283,-0.149
2024-08-22,-1.402,-0.645,-0.181,-0.257,-0.181,-0.139,-0.972,-0.273,-0.156
2024-08-23,-1.521,-0.644,-0.192,-0.247,-0.176,-0.261,-1.023,-0.35,-0.148
2024-08-26,-1.497,-0.655,-0.189,-0.248,-0.174,-0.231,-1.011,-0.329,-0.158
2024-08-27,-1.586,-0.65,-0.191,-0.245,-0.167,-0.332,-1.032,-0.398,-0.156
2024-08-28,-1.555,-0.66,-0.188,-0.25,-0.15,-0.307,-0.944,-0.453,-0.157
2024-08-29,-1.647,-0.67,-0.186,-0.25,-0.166,-0.375,-1.023,-0.464,-0.161
2024-08-30,-1.776,-0.68,-0.196,-0.255,-0.166,-0.478,-1.07,-0.531,-0.174
2024-09-02,-1.764,-0.689,-0.189,-0.257,-0.168,-0.46,-1.041,-0.55,-0.173
2024-09-03,-1.451,-0.643,-0.174,-0.256,-0.181,-0.197,-0.819,-0.479,-0.152
2024-09-04,-1.06,-0.603,-0.156,-0.251,-0.177,0.126,-0.765,-0.163,-0.132
2024-09-05,-1.003,-0.62,-0.15,-0.25,-0.166,0.182,-0.8,-0.065,-0.138
2024-09-06,-0.836,-0.604,-0.136,-0.247,-0.161,0.312,-0.69,-0.008,-0.138
2024-09-09,-1.074,-0.6,-0.141,-0.251,-0.176,0.094,-0.834,-0.109,-0.131
2024-09-10,-1.06,-0.564,-0.141,-0.25,-0.146,0.041,-0.797,-0.144,-0.119
2024-09-11,-1.113,-0.551,-0.144,-0.25,-0.161,-0.007,-0.877,-0.115,-0.121
2024-09-12,-1.277,-0.588,-0.164,-0.244,-0.125,-0.156,-0.879,-0.264,-0.134
2024-09-13,-1.219,-0.596,-0.172,-0.24,-0.087,-0.125,-0.854,-0.227,-0.139
2024-09-16,-1.151,-0.608,-0.181,-0.24,-0.072,-0.05,-0.821,-0.19,-0.14
2024-09-17,-1.244,-0.638,-0.178,-0.246,-0.066,-0.116,-0.815,-0.277,-0.153
2024-09-18,-1.237,-0.672,-0.173,-0.243,-0.025,-0.123,-0.762,-0.308,-0.167
2024-09-19,-1.675,-0.709,-0.199,-0.244,-0.216,-0.307,-1.061,-0.439,-0.175
2024-09-20,-1.68,-0.712,-0.189,-0.247,-0.184,-0.348,-1.026,-0.475,-0.178
2024-09-23,-1.63,-0.704,-0.196,-0.248,-0.157,-0.326,-1.022,-0.43,-0.178
2024-09-24,-1.563,-0.678,-0.209,-0.247,-0.149,-0.28,-1.041,-0.341,-0.181
2024-09-25,-1.614,-0.696,-0.206,-0.251,-0.144,-0.319,-1.021,-0.399,-0.195
2024-09-26,-1.595,-0.716,-0.229,-0.252,-0.147,-0.25,-1.028,-0.361,-0.207
2024-09-27,-1.486,-0.703,-0.242,-0.244,-0.125,-0.172,-0.95,-0.329,-0.207
2024-09-30,-1.503,-0.78,-0.252,-0.25,-0.15,-0.07,-0.991,-0.289,-0.222
2024-10-01,-1.33,-0.737,-0.247,-0.254,-0.129,0.037,-0.858,-0.254,-0.218
2024-10-02,-1.301,-0.743,-0.238,-0.264,-0.149,0.094,-0.902,-0.17,-0.229
2024-10-03,-1.27,-0.774,-0.232,-0.265,-0.15,0.151,-0.846,-0.188,-0.236
2024-10-04,-1.498,-0.831,-0.237,-0.268,-0.17,0.008,-0.958,-0.285,-0.255
2024-10-07,-1.186,-0.822,-0.212,-0.266,-0.188,0.302,-0.833,-0.097,-0.256
2024-10-08,-1.129,-0.834,-0.204,-0.267,-0.183,0.359,-0.886,-0.001,-0.242
2024-10-09,-1.254,-0.842,-0.207,-0.271,-0.192,0.259,-0.933,-0.07,-0.251
2024-10-10,-1.378,-0.833,-0.209,-0.269,-0.212,0.146,-0.94,-0.191,-0.247
2024-10-11,-1.438,-0.842,-0.215,-0.269,-0.194,0.082,-0.959,-0.23,-0.249
2024-10-14,-1.526,-0.85,-0.226,-0.273,-0.189,0.012,-1.002,-0.271,-0.253
2024-10-15,-1.483,-0.855,-0.217,-0.272,-0.194,0.055,-0.965,-0.271,-0.247
2024-10-16,-1.477,-0.867,-0.212,-0.276,-0.17,0.047,-0.978,-0.252,-0.246
2024-10-17,-1.549,-0.881,-0.209,-0.277,-0.18,-0.003,-0.995,-0.298,-0.256
2024-10-18,-1.635,-0.879,-0.226,-0.273,-0.18,-0.076,-1.034,-0.34,-0.26
2024-10-21,-1.599,-0.899,-0.218,-0.276,-0.186,-0.02,-1.014,-0.317,-0.268
2024-10-22,-1.496,-0.884,-0.209,-0.275,-0.17,0.041,-0.987,-0.252,-0.257
2024-10-23,-1.325,-0.877,-0.193,-0.284,-0.133,0.163,-0.87,-0.198,-0.257
2024-10-24,-1.341,-0.872,-0.196,-0.281,-0.134,0.141,-0.896,-0.192,-0.253
2024-10-25,-1.196,-0.895,-0.195,-0.282,-0.152,0.327,-0.874,-0.06,-0.262
2024-10-28,-2.325,-0.913,-1.099,-0.286,-0.139,0.112,-1.779,-0.28,-0.265
2024-10-29,-1.289,-0.9,-0.205,-0.284,-0.146,0.246,-0.888,-0.14,-0.261
2024-10-30,-1.398,-0.935,-0.201,-0.282,-0.135,0.155,-0.862,-0.267,-0.269
2024-10-31,-1.132,-0.888,-0.181,-0.278,-0.116,0.331,-0.706,-0.163,-0.264
2024-11-01,-1.224,-0.932,-0.18,-0.28,-0.102,0.271,-0.743,-0.203,-0.278
2024-11-04,-1.223,-0.914,-0.183,-0.278,-0.118,0.271,-0.755,-0.2,-0.268
2024-11-05,-1.441,-0.913,-0.198,-0.274,-0.216,0.161,-0.937,-0.236,-0.268
2024-11-06,-1.863,-0.957,-0.21,-0.29,-0.227,-0.179,-1.148,-0.43,-0.285
2024-11-07,-1.889,-0.971,-0.228,-0.282,-0.242,-0.166,-1.216,-0.393,-0.281
2024-11-08,-1.985,-0.993,-0.227,-0.285,-0.234,-0.246,-1.248,-0.448,-0.289
2024-11-11,-1.981,-0.984,-0.211,-0.293,-0.225,-0.267,-1.217,-0.479,-0.285
2024-11-12,-1.948,-1.001,-0.194,-0.296,-0.227,-0.229,-1.211,-0.443,-0.294
2024-11-13,-1.914,-1.009,-0.185,-0.299,-0.205,-0.217,-1.22,-0.404,-0.29
2024-11-14,-1.92,-0.993,-0.178,-0.305,-0.242,-0.204,-1.225,-0.407,-0.288
2024-11-15,-1.737,-0.967,-0.098,-0.297,-0.221,-0.155,-1.102,-0.437,-0.198
2024-11-18,-1.658,-0.969,-0.081,-0.286,-0.214,-0.108,-1.123,-0.347,-0.188
2024-11-19,-1.631,-0.965,-0.089,-0.288,-0.19,-0.099,-1.106,-0.333,-0.191
2024-11-20,-1.577,-0.956,-0.081,-0.291,-0.197,-0.053,-1.063,-0.318,-0.196
2024-11-21,-1.472,-0.964,-0.085,-0.288,-0.159,0.024,-1.031,-0.245,-0.196
2024-11-22,-1.647,-0.951,-0.09,-0.29,-0.156,-0.16,-1.1,-0.355,-0.192
2024-11-25,-1.908,-0.915,-0.189,-0.293,-0.198,-0.313,-1.168,-0.481,-0.259
2024-11-26,-1.882,-0.915,-0.188,-0.289,-0.161,-0.33,-1.125,-0.491,-0.266
2024-11-27,-1.755,-0.909,-0.189,-0.281,-0.138,-0.237,-1.11,-0.385,-0.26
2024-11-28,-1.733,-0.906,-0.189,-0.284,-0.109,-0.244,-1.104,-0.371,-0.257
2024-11-29,-1.845,-0.904,-0.198,-0.279,-0.106,-0.359,-1.119,-0.465,-0.26
2024-12-02,-1.949,-0.921,-0.217,-0.281,-0.096,-0.434,-1.108,-0.574,-0.267
2024-12-03,-1.865,-0.946,-0.231,-0.28,-0.088,-0.32,-1.121,-0.466,-0.279
2024-12-04,-1.971,-0.948,-0.234,-0.285,-0.097,-0.407,-1.149,-0.549,-0.273
2024-12-05,-1.984,-0.962,-0.236,-0.281,-0.081,-0.423,-1.162,-0.547,-0.275
2024-12-06,-2.02,-0.967,-0.238,-0.282,-0.082,-0.451,-1.195,-0.549,-0.276
2024-12-09,-2.011,-0.985,-0.228,-0.286,-0.048,-0.464,-1.127,-0.593,-0.292
2024-12-10,-1.942,-0.992,-0.217,-0.289,-0.041,-0.404,-1.113,-0.536,-0.293
2024-12-11,-2.061,-1.019,-0.223,-0.29,-0.051,-0.478,-1.177,-0.585,-0.299
2024-12-12,-2.06,-1.017,-0.223,-0.288,-0.046,-0.487,-1.139,-0.614,-0.308
2024-12-13,-2.027,-1.015,-0.213,-0.29,-0.006,-0.503,-1.109,-0.608,-0.311
2024-12-16,-2.044,-1.014,-0.215,-0.292,-0.014,-0.509,-1.089,-0.651,-0.304
2024-12-17,-1.966,-0.992,-0.211,-0.29,-0.023,-0.451,-1.024,-0.646,-0.296
2024-12-18,-1.473,-1.016,-0.186,-0.295,-0.027,0.051,-0.566,-0.587,-0.32
2024-12-19,-1.269,-0.953,-0.165,-0.304,-0.047,0.2,-0.665,-0.31,-0.295
2024-12-20,-1.518,-0.923,-0.171,-0.3,-0.04,-0.083,-0.888,-0.347,-0.283
2024-12-23,-1.673,-0.946,-0.182,-0.301,-0.052,-0.192,-0.961,-0.418,-0.294
2024-12-24,-1.9,-0.94,-0.191,-0.302,-0.057,-0.409,-1.065,-0.542,-0.294
2024-12-25,-1.816,-0.94,-0.193,-0.303,-0.067,-0.313,-1.073,-0.448,-0.294
2024-12-26,-1.812,-0.931,-0.195,-0.305,-0.076,-0.305,-1.06,-0.462,-0.29
2024-12-27,-1.794,-0.958,-0.195,-0.302,-0.063,-0.276,-0.996,-0.501,-0.298
2024-12-30,-1.625,-0.927,-0.191,-0.3,-0.045,-0.162,-0.91,-0.437,-0.278
2024-12-31,-1.643,-0.934,-0.188,-0.301,-0.06,-0.16,-0.927,-0.419,-0.296
2025-01-01,-1.64,-0.934,-0.189,-0.3,-0.06,-0.158,-0.927,-0.417,-0.297
2025-01-02,-1.556,-0.934,-0.184,-0.303,-0.034,-0.101,-0.87,-0.397,-0.289
2025-01-03,-1.676,-0.961,-0.193,-0.3,-0.039,-0.183,-0.966,-0.409,-0.302
