day,month,year,daily_policy_index
20,12,2020,196.41
21,12,2020,246.79
22,12,2020,147.55
23,12,2020,291.07
24,12,2020,256.16
25,12,2020,174.42
26,12,2020,699.78
27,12,2020,358.97
28,12,2020,217.47
29,12,2020,286.36
30,12,2020,368.46
31,12,2020,307.12
1,1,2021,429.48
2,1,2021,190.39
3,1,2021,324.05
4,1,2021,233.3
5,1,2021,208.61
6,1,2021,139.81
7,1,2021,124.29
8,1,2021,104.8
9,1,2021,115.22
10,1,2021,283.14
11,1,2021,308.7
12,1,2021,229.15
13,1,2021,223.57
14,1,2021,157.94
15,1,2021,149.93
16,1,2021,228.3
17,1,2021,209.94
18,1,2021,159.6
19,1,2021,170.18
20,1,2021,309.33
21,1,2021,280.95
22,1,2021,192.0
23,1,2021,147.81
24,1,2021,291.37
25,1,2021,241.85
26,1,2021,254.93
27,1,2021,251.13
28,1,2021,150.0
29,1,2021,248.96
30,1,2021,139.41
31,1,2021,199.79
1,2,2021,144.04
2,2,2021,282.75
3,2,2021,145.65
4,2,2021,129.36
5,2,2021,111.2
6,2,2021,99.84
7,2,2021,200.27
8,2,2021,232.61
9,2,2021,84.45
10,2,2021,113.01
11,2,2021,121.93
12,2,2021,211.29
13,2,2021,180.0
14,2,2021,153.61
15,2,2021,152.79
16,2,2021,150.29
17,2,2021,84.88
18,2,2021,148.02
19,2,2021,106.51
20,2,2021,107.05
21,2,2021,135.8
22,2,2021,132.3
23,2,2021,145.25
24,2,2021,186.94
25,2,2021,124.74
26,2,2021,223.25
27,2,2021,220.62
28,2,2021,194.65
1,3,2021,257.79
2,3,2021,122.0
3,3,2021,103.44
4,3,2021,76.48
5,3,2021,231.03
6,3,2021,206.96
7,3,2021,229.1
8,3,2021,328.48
9,3,2021,167.78
10,3,2021,195.33
11,3,2021,275.24
12,3,2021,106.71
13,3,2021,108.34
14,3,2021,216.17
15,3,2021,206.85
16,3,2021,87.46
17,3,2021,187.89
18,3,2021,180.02
19,3,2021,211.66
20,3,2021,301.26
21,3,2021,152.98
22,3,2021,275.36
23,3,2021,193.53
24,3,2021,126.24
25,3,2021,142.05
26,3,2021,108.99
27,3,2021,87.78
28,3,2021,155.99
29,3,2021,177.66
30,3,2021,121.16
31,3,2021,136.03
1,4,2021,76.09
2,4,2021,130.61
3,4,2021,120.78
4,4,2021,210.38
5,4,2021,181.6
6,4,2021,125.46
7,4,2021,205.44
8,4,2021,115.07
9,4,2021,115.04
10,4,2021,138.65
11,4,2021,300.55
12,4,2021,69.6
13,4,2021,112.82
14,4,2021,65.13
15,4,2021,111.93
16,4,2021,86.85
17,4,2021,108.04
18,4,2021,128.86
19,4,2021,92.0
20,4,2021,89.99
21,4,2021,100.71
22,4,2021,70.82
23,4,2021,102.84
24,4,2021,76.35
25,4,2021,106.95
26,4,2021,84.99
27,4,2021,165.42
28,4,2021,102.3
29,4,2021,153.32
30,4,2021,125.83
1,5,2021,107.85
2,5,2021,184.5
3,5,2021,297.27
4,5,2021,119.21
5,5,2021,176.89
6,5,2021,142.39
7,5,2021,170.41
8,5,2021,134.18
9,5,2021,114.95
10,5,2021,168.8
11,5,2021,175.89
12,5,2021,78.7
13,5,2021,94.65
14,5,2021,100.11
15,5,2021,53.8
16,5,2021,129.76
17,5,2021,128.94
18,5,2021,96.41
19,5,2021,147.69
20,5,2021,189.22
21,5,2021,108.94
22,5,2021,80.84
23,5,2021,181.82
24,5,2021,183.43
25,5,2021,145.6
26,5,2021,71.66
27,5,2021,70.25
28,5,2021,171.86
29,5,2021,20.63
30,5,2021,91.45
31,5,2021,74.69
1,6,2021,176.43
2,6,2021,83.31
3,6,2021,109.44
4,6,2021,68.0
5,6,2021,48.51
6,6,2021,122.76
7,6,2021,111.43
8,6,2021,109.81
9,6,2021,131.85
10,6,2021,122.88
11,6,2021,97.74
12,6,2021,63.44
13,6,2021,127.53
14,6,2021,117.23
15,6,2021,109.37
16,6,2021,104.83
17,6,2021,94.44
18,6,2021,142.32
19,6,2021,64.25
20,6,2021,95.85
21,6,2021,174.11
22,6,2021,100.0
23,6,2021,60.28
24,6,2021,113.04
25,6,2021,92.88
26,6,2021,73.15
27,6,2021,302.87
28,6,2021,168.47
29,6,2021,74.51
30,6,2021,133.65
1,7,2021,82.66
2,7,2021,133.09
3,7,2021,82.15
4,7,2021,160.07
5,7,2021,144.78
6,7,2021,199.58
7,7,2021,57.23
8,7,2021,67.69
9,7,2021,84.3
10,7,2021,113.6
11,7,2021,118.92
12,7,2021,144.11
13,7,2021,192.35
14,7,2021,98.68
15,7,2021,153.82
16,7,2021,140.71
17,7,2021,126.48
18,7,2021,216.59
19,7,2021,103.99
20,7,2021,130.37
21,7,2021,185.19
22,7,2021,91.1
23,7,2021,138.66
24,7,2021,89.31
25,7,2021,170.04
26,7,2021,125.45
27,7,2021,132.55
28,7,2021,152.66
29,7,2021,144.4
30,7,2021,133.44
31,7,2021,116.35
1,8,2021,125.09
2,8,2021,124.58
3,8,2021,77.81
4,8,2021,67.39
5,8,2021,179.01
6,8,2021,107.12
7,8,2021,57.9
8,8,2021,241.48
9,8,2021,134.96
10,8,2021,399.87
11,8,2021,96.07
12,8,2021,90.39
13,8,2021,101.4
14,8,2021,95.63
15,8,2021,91.76
16,8,2021,131.18
17,8,2021,113.72
18,8,2021,113.23
19,8,2021,78.58
20,8,2021,85.35
21,8,2021,70.76
22,8,2021,304.68
23,8,2021,177.96
24,8,2021,86.77
25,8,2021,74.18
26,8,2021,54.9
27,8,2021,69.52
28,8,2021,147.47
29,8,2021,105.19
30,8,2021,77.75
31,8,2021,166.77
1,9,2021,88.74
2,9,2021,72.75
3,9,2021,88.32
4,9,2021,78.8
5,9,2021,229.72
6,9,2021,222.33
7,9,2021,165.86
8,9,2021,118.66
9,9,2021,56.89
10,9,2021,72.22
11,9,2021,96.32
12,9,2021,152.3
13,9,2021,209.02
14,9,2021,135.76
15,9,2021,106.93
16,9,2021,44.76
17,9,2021,83.45
18,9,2021,63.85
19,9,2021,91.65
20,9,2021,159.31
21,9,2021,196.08
22,9,2021,98.64
23,9,2021,79.1
24,9,2021,86.86
25,9,2021,82.85
26,9,2021,108.75
27,9,2021,243.51
28,9,2021,126.3
29,9,2021,104.63
30,9,2021,142.53
1,10,2021,88.83
2,10,2021,100.28
3,10,2021,166.17
4,10,2021,148.03
5,10,2021,97.14
6,10,2021,145.53
7,10,2021,100.93
8,10,2021,96.69
9,10,2021,248.61
10,10,2021,122.3
11,10,2021,85.57
12,10,2021,90.52
13,10,2021,111.12
14,10,2021,94.34
15,10,2021,65.19
16,10,2021,86.82
17,10,2021,238.11
18,10,2021,159.77
19,10,2021,73.95
20,10,2021,59.85
21,10,2021,69.73
22,10,2021,101.73
23,10,2021,69.32
24,10,2021,185.92
25,10,2021,102.62
26,10,2021,99.45
27,10,2021,63.73
28,10,2021,90.49
29,10,2021,77.35
30,10,2021,61.28
31,10,2021,97.73
1,11,2021,136.17
2,11,2021,110.75
3,11,2021,188.57
4,11,2021,156.8
5,11,2021,211.53
6,11,2021,205.66
7,11,2021,264.34
8,11,2021,363.38
9,11,2021,149.84
10,11,2021,39.0
11,11,2021,65.66
12,11,2021,202.74
13,11,2021,79.21
14,11,2021,173.41
15,11,2021,107.9
16,11,2021,112.32
17,11,2021,114.88
18,11,2021,141.8
19,11,2021,120.37
20,11,2021,192.7
21,11,2021,87.77
22,11,2021,92.12
23,11,2021,98.64
24,11,2021,131.12
25,11,2021,58.34
26,11,2021,57.97
27,11,2021,44.45
28,11,2021,126.1
29,11,2021,103.8
30,11,2021,117.24
1,12,2021,108.42
2,12,2021,90.4
3,12,2021,219.57
4,12,2021,169.9
5,12,2021,173.55
6,12,2021,90.05
7,12,2021,121.78
8,12,2021,94.23
9,12,2021,59.47
10,12,2021,78.93
11,12,2021,84.96
12,12,2021,184.54
13,12,2021,214.47
14,12,2021,76.16
15,12,2021,103.8
16,12,2021,152.15
17,12,2021,130.93
18,12,2021,111.46
19,12,2021,185.69
20,12,2021,118.72
21,12,2021,164.17
22,12,2021,130.79
23,12,2021,171.54
24,12,2021,98.9
25,12,2021,203.29
26,12,2021,271.9
27,12,2021,179.41
28,12,2021,113.84
29,12,2021,84.18
30,12,2021,131.66
31,12,2021,132.09
1,1,2022,169.59
2,1,2022,157.01
3,1,2022,146.6
4,1,2022,192.08
5,1,2022,111.08
6,1,2022,235.1
7,1,2022,57.41
8,1,2022,139.45
9,1,2022,115.26
10,1,2022,120.25
11,1,2022,77.55
12,1,2022,91.97
13,1,2022,57.28
14,1,2022,73.63
15,1,2022,169.9
16,1,2022,507.73
17,1,2022,174.94
18,1,2022,77.0
19,1,2022,71.25
20,1,2022,72.93
21,1,2022,126.04
22,1,2022,52.51
23,1,2022,122.72
24,1,2022,273.48
25,1,2022,190.88
26,1,2022,146.78
27,1,2022,164.89
28,1,2022,129.34
29,1,2022,126.32
30,1,2022,179.99
31,1,2022,184.81
1,2,2022,143.53
2,2,2022,101.01
3,2,2022,93.56
4,2,2022,171.57
5,2,2022,111.26
6,2,2022,121.68
7,2,2022,97.27
8,2,2022,115.82
9,2,2022,83.48
10,2,2022,84.38
11,2,2022,67.68
12,2,2022,85.27
13,2,2022,155.44
14,2,2022,201.81
15,2,2022,109.46
16,2,2022,73.91
17,2,2022,107.1
18,2,2022,180.25
19,2,2022,139.8
20,2,2022,133.87
21,2,2022,114.2
22,2,2022,180.27
23,2,2022,89.64
24,2,2022,156.68
25,2,2022,161.59
26,2,2022,175.73
27,2,2022,160.39
28,2,2022,167.06
1,3,2022,188.05
2,3,2022,134.88
3,3,2022,204.82
4,3,2022,219.09
5,3,2022,212.98
6,3,2022,142.22
7,3,2022,164.7
8,3,2022,165.06
9,3,2022,142.59
10,3,2022,150.53
11,3,2022,232.96
12,3,2022,174.06
13,3,2022,352.88
14,3,2022,222.54
15,3,2022,154.33
16,3,2022,216.66
17,3,2022,137.82
18,3,2022,171.27
19,3,2022,100.89
20,3,2022,161.71
21,3,2022,239.83
22,3,2022,137.53
23,3,2022,116.56
24,3,2022,128.23
25,3,2022,209.01
26,3,2022,204.08
27,3,2022,396.7
28,3,2022,322.1
29,3,2022,193.93
30,3,2022,105.19
31,3,2022,81.85
1,4,2022,114.29
2,4,2022,160.34
3,4,2022,65.82
4,4,2022,115.67
5,4,2022,126.89
6,4,2022,168.21
7,4,2022,171.04
8,4,2022,124.74
9,4,2022,92.39
10,4,2022,324.04
11,4,2022,241.25
12,4,2022,103.12
13,4,2022,90.43
14,4,2022,142.29
15,4,2022,98.36
16,4,2022,85.21
17,4,2022,105.38
18,4,2022,93.03
19,4,2022,276.08
20,4,2022,95.07
21,4,2022,89.05
22,4,2022,148.56
23,4,2022,112.1
24,4,2022,131.87
25,4,2022,126.9
26,4,2022,130.06
27,4,2022,69.39
28,4,2022,80.21
29,4,2022,126.12
30,4,2022,281.5
1,5,2022,150.39
2,5,2022,99.33
3,5,2022,103.64
4,5,2022,123.78
5,5,2022,87.92
6,5,2022,212.5
7,5,2022,108.42
8,5,2022,307.96
9,5,2022,97.81
10,5,2022,135.75
11,5,2022,102.02
12,5,2022,144.73
13,5,2022,140.0
14,5,2022,130.88
15,5,2022,184.23
16,5,2022,124.37
17,5,2022,101.23
18,5,2022,97.83
19,5,2022,157.59
20,5,2022,185.12
21,5,2022,157.27
22,5,2022,247.4
23,5,2022,135.77
24,5,2022,135.79
25,5,2022,100.89
26,5,2022,132.56
27,5,2022,145.02
28,5,2022,61.72
29,5,2022,79.32
30,5,2022,82.99
31,5,2022,72.9
1,6,2022,161.66
2,6,2022,144.13
3,6,2022,163.85
4,6,2022,88.7
5,6,2022,139.95
6,6,2022,127.27
7,6,2022,167.65
8,6,2022,110.13
9,6,2022,112.11
10,6,2022,93.65
11,6,2022,80.16
12,6,2022,124.32
13,6,2022,95.37
14,6,2022,120.62
15,6,2022,140.82
16,6,2022,189.54
17,6,2022,108.29
18,6,2022,143.96
19,6,2022,184.49
20,6,2022,165.42
21,6,2022,140.11
22,6,2022,96.97
23,6,2022,96.96
24,6,2022,111.86
25,6,2022,91.56
26,6,2022,239.87
27,6,2022,140.94
28,6,2022,129.96
29,6,2022,135.33
30,6,2022,158.37
1,7,2022,177.73
2,7,2022,130.95
3,7,2022,135.95
4,7,2022,309.83
5,7,2022,116.59
6,7,2022,91.52
7,7,2022,93.67
8,7,2022,104.33
9,7,2022,104.17
10,7,2022,210.3
11,7,2022,200.3
12,7,2022,126.67
13,7,2022,52.82
14,7,2022,203.03
15,7,2022,210.77
16,7,2022,214.9
17,7,2022,195.72
18,7,2022,182.94
19,7,2022,177.18
20,7,2022,113.33
21,7,2022,132.76
22,7,2022,138.82
23,7,2022,100.99
24,7,2022,209.57
25,7,2022,120.62
26,7,2022,94.68
27,7,2022,181.99
28,7,2022,111.0
29,7,2022,130.23
30,7,2022,61.72
31,7,2022,118.84
1,8,2022,141.32
2,8,2022,96.66
3,8,2022,115.69
4,8,2022,78.43
5,8,2022,107.43
6,8,2022,265.44
7,8,2022,187.1
8,8,2022,227.88
9,8,2022,189.05
10,8,2022,84.3
11,8,2022,99.36
12,8,2022,48.55
13,8,2022,112.14
14,8,2022,95.08
15,8,2022,145.63
16,8,2022,103.94
17,8,2022,75.77
18,8,2022,92.67
19,8,2022,98.49
20,8,2022,49.35
21,8,2022,149.65
22,8,2022,169.02
23,8,2022,93.31
24,8,2022,137.29
25,8,2022,66.37
26,8,2022,121.88
27,8,2022,96.29
28,8,2022,138.76
29,8,2022,97.52
30,8,2022,83.23
31,8,2022,126.46
1,9,2022,75.93
2,9,2022,65.23
3,9,2022,65.72
4,9,2022,95.37
5,9,2022,158.69
6,9,2022,91.55
7,9,2022,87.66
8,9,2022,47.62
9,9,2022,66.03
10,9,2022,64.78
11,9,2022,141.95
12,9,2022,162.37
13,9,2022,95.35
14,9,2022,116.73
15,9,2022,118.58
16,9,2022,123.3
17,9,2022,125.98
18,9,2022,131.17
19,9,2022,65.09
20,9,2022,78.61
21,9,2022,70.88
22,9,2022,139.2
23,9,2022,133.87
24,9,2022,114.37
25,9,2022,127.96
26,9,2022,85.96
27,9,2022,194.98
28,9,2022,155.79
29,9,2022,93.12
30,9,2022,192.84
1,10,2022,101.92
2,10,2022,296.28
3,10,2022,146.03
4,10,2022,148.79
5,10,2022,153.24
6,10,2022,168.97
7,10,2022,139.82
8,10,2022,100.81
9,10,2022,128.12
10,10,2022,181.4
11,10,2022,155.85
12,10,2022,186.85
13,10,2022,169.02
14,10,2022,180.93
15,10,2022,120.4
16,10,2022,208.79
17,10,2022,129.16
18,10,2022,73.35
19,10,2022,70.66
20,10,2022,78.35
21,10,2022,107.34
22,10,2022,72.32
23,10,2022,140.06
24,10,2022,168.29
25,10,2022,104.95
26,10,2022,84.81
27,10,2022,150.79
28,10,2022,204.29
29,10,2022,87.03
30,10,2022,114.98
31,10,2022,161.13
1,11,2022,127.48
2,11,2022,98.2
3,11,2022,140.73
4,11,2022,122.07
5,11,2022,66.38
6,11,2022,116.64
7,11,2022,245.52
8,11,2022,123.6
9,11,2022,146.6
10,11,2022,119.57
11,11,2022,183.98
12,11,2022,198.23
13,11,2022,228.73
14,11,2022,215.52
15,11,2022,95.09
16,11,2022,107.83
17,11,2022,91.22
18,11,2022,133.39
19,11,2022,110.6
20,11,2022,255.53
21,11,2022,122.23
22,11,2022,125.51
23,11,2022,183.38
24,11,2022,226.25
25,11,2022,189.26
26,11,2022,119.31
27,11,2022,173.32
28,11,2022,183.05
29,11,2022,90.52
30,11,2022,89.9
1,12,2022,177.11
2,12,2022,48.03
3,12,2022,83.3
4,12,2022,339.06
5,12,2022,187.14
6,12,2022,105.68
7,12,2022,151.37
8,12,2022,81.81
9,12,2022,114.31
10,12,2022,61.0
11,12,2022,223.06
12,12,2022,169.7
13,12,2022,122.35
14,12,2022,120.9
15,12,2022,114.95
16,12,2022,99.07
17,12,2022,84.76
18,12,2022,103.12
19,12,2022,87.27
20,12,2022,72.84
21,12,2022,147.63
22,12,2022,98.69
23,12,2022,84.14
24,12,2022,73.31
25,12,2022,343.59
26,12,2022,170.29
27,12,2022,69.63
28,12,2022,85.9
29,12,2022,123.69
30,12,2022,199.3
31,12,2022,162.78
1,1,2023,433.38
2,1,2023,185.33
3,1,2023,117.51
4,1,2023,114.2
5,1,2023,176.01
6,1,2023,158.88
7,1,2023,168.63
8,1,2023,204.85
9,1,2023,152.46
10,1,2023,386.4
11,1,2023,363.54
12,1,2023,189.12
13,1,2023,141.9
14,1,2023,176.67
15,1,2023,261.68
16,1,2023,166.4
17,1,2023,73.48
18,1,2023,310.22
19,1,2023,106.09
20,1,2023,119.89
21,1,2023,89.56
22,1,2023,258.78
23,1,2023,326.16
24,1,2023,123.28
25,1,2023,113.38
26,1,2023,72.53
27,1,2023,110.89
28,1,2023,114.2
29,1,2023,225.17
30,1,2023,190.98
31,1,2023,158.19
1,2,2023,137.21
2,2,2023,116.99
3,2,2023,115.81
4,2,2023,99.82
5,2,2023,90.75
6,2,2023,219.03
7,2,2023,190.34
8,2,2023,139.63
9,2,2023,129.06
10,2,2023,99.82
11,2,2023,118.66
12,2,2023,54.4
13,2,2023,70.05
14,2,2023,105.73
15,2,2023,200.6
16,2,2023,223.17
17,2,2023,97.82
18,2,2023,153.22
19,2,2023,101.26
20,2,2023,88.82
21,2,2023,68.9
22,2,2023,140.33
23,2,2023,188.33
24,2,2023,82.35
25,2,2023,57.93
26,2,2023,78.14
27,2,2023,130.62
28,2,2023,88.38
1,3,2023,79.33
2,3,2023,158.83
3,3,2023,90.05
4,3,2023,109.74
5,3,2023,120.29
6,3,2023,88.74
7,3,2023,97.28
8,3,2023,71.68
9,3,2023,99.01
10,3,2023,167.33
11,3,2023,111.64
12,3,2023,63.42
13,3,2023,226.43
14,3,2023,246.38
15,3,2023,165.53
16,3,2023,191.67
17,3,2023,236.53
18,3,2023,80.16
19,3,2023,213.92
20,3,2023,158.68
21,3,2023,102.69
22,3,2023,215.3
23,3,2023,190.0
24,3,2023,163.72
25,3,2023,132.95
26,3,2023,153.05
27,3,2023,141.81
28,3,2023,117.77
29,3,2023,127.01
30,3,2023,82.78
31,3,2023,144.99
1,4,2023,118.19
2,4,2023,407.69
3,4,2023,150.38
4,4,2023,154.53
5,4,2023,108.51
6,4,2023,40.4
7,4,2023,65.4
8,4,2023,124.42
9,4,2023,210.2
10,4,2023,116.65
11,4,2023,155.38
12,4,2023,109.82
13,4,2023,258.05
14,4,2023,38.2
15,4,2023,50.4
16,4,2023,279.06
17,4,2023,51.34
18,4,2023,186.52
19,4,2023,128.99
20,4,2023,98.98
21,4,2023,118.21
22,4,2023,113.76
23,4,2023,127.64
24,4,2023,149.57
25,4,2023,111.25
26,4,2023,135.07
27,4,2023,157.01
28,4,2023,94.05
29,4,2023,93.97
30,4,2023,209.08
1,5,2023,435.03
2,5,2023,249.56
3,5,2023,139.92
4,5,2023,105.0
5,5,2023,100.93
6,5,2023,87.09
7,5,2023,152.42
8,5,2023,311.34
9,5,2023,163.06
10,5,2023,69.51
11,5,2023,155.22
12,5,2023,190.28
13,5,2023,250.04
14,5,2023,189.55
15,5,2023,99.1
16,5,2023,67.14
17,5,2023,113.54
18,5,2023,210.79
19,5,2023,111.5
20,5,2023,206.6
21,5,2023,328.45
22,5,2023,398.71
23,5,2023,156.99
24,5,2023,301.54
25,5,2023,237.84
26,5,2023,220.29
27,5,2023,154.91
28,5,2023,241.49
29,5,2023,80.39
30,5,2023,111.1
31,5,2023,264.79
1,6,2023,108.62
2,6,2023,96.48
3,6,2023,63.27
4,6,2023,150.73
5,6,2023,133.01
6,6,2023,62.63
7,6,2023,119.0
8,6,2023,96.83
9,6,2023,58.14
10,6,2023,64.39
11,6,2023,90.27
12,6,2023,204.38
13,6,2023,110.96
14,6,2023,147.42
15,6,2023,71.0
16,6,2023,56.58
17,6,2023,61.35
18,6,2023,126.36
19,6,2023,277.07
20,6,2023,213.08
21,6,2023,65.39
22,6,2023,72.75
23,6,2023,74.02
24,6,2023,161.0
25,6,2023,340.25
26,6,2023,150.9
27,6,2023,127.96
28,6,2023,152.99
29,6,2023,117.91
30,6,2023,96.85
1,7,2023,86.8
2,7,2023,123.9
3,7,2023,65.32
4,7,2023,60.81
5,7,2023,137.28
6,7,2023,40.77
7,7,2023,93.53
8,7,2023,139.58
9,7,2023,71.88
10,7,2023,39.18
11,7,2023,37.82
12,7,2023,89.22
13,7,2023,75.95
14,7,2023,206.65
15,7,2023,53.17
16,7,2023,79.3
17,7,2023,155.95
18,7,2023,104.21
19,7,2023,37.11
20,7,2023,260.18
21,7,2023,80.78
22,7,2023,81.81
23,7,2023,142.45
24,7,2023,105.67
25,7,2023,37.76
26,7,2023,220.51
27,7,2023,95.33
28,7,2023,82.35
29,7,2023,108.35
30,7,2023,156.43
31,7,2023,81.19
1,8,2023,151.79
2,8,2023,121.59
3,8,2023,62.21
4,8,2023,60.58
5,8,2023,52.64
6,8,2023,85.29
7,8,2023,59.3
8,8,2023,49.89
9,8,2023,77.25
10,8,2023,46.74
11,8,2023,170.3
12,8,2023,73.28
13,8,2023,64.02
14,8,2023,236.53
15,8,2023,53.33
16,8,2023,128.55
17,8,2023,101.81
18,8,2023,36.93
19,8,2023,59.85
20,8,2023,141.46
21,8,2023,130.14
22,8,2023,52.69
23,8,2023,141.21
24,8,2023,76.47
25,8,2023,137.35
26,8,2023,172.14
27,8,2023,109.45
28,8,2023,70.13
29,8,2023,69.2
30,8,2023,66.94
31,8,2023,167.14
1,9,2023,57.38
2,9,2023,141.49
3,9,2023,180.96
4,9,2023,41.29
5,9,2023,66.39
6,9,2023,41.02
7,9,2023,95.66
8,9,2023,37.05
9,9,2023,65.78
10,9,2023,70.26
11,9,2023,82.18
12,9,2023,99.71
13,9,2023,132.91
14,9,2023,111.69
15,9,2023,63.69
16,9,2023,29.01
17,9,2023,132.64
18,9,2023,63.82
19,9,2023,146.72
20,9,2023,82.86
21,9,2023,106.49
22,9,2023,42.8
23,9,2023,52.98
24,9,2023,62.13
25,9,2023,14.69
26,9,2023,143.47
27,9,2023,150.04
28,9,2023,111.89
29,9,2023,136.08
30,9,2023,113.8
1,10,2023,143.15
2,10,2023,77.03
3,10,2023,100.4
4,10,2023,181.95
5,10,2023,47.99
6,10,2023,95.46
7,10,2023,89.38
8,10,2023,228.9
9,10,2023,264.13
10,10,2023,143.27
11,10,2023,192.77
12,10,2023,189.71
13,10,2023,58.76
14,10,2023,70.39
15,10,2023,512.8
16,10,2023,136.3
17,10,2023,97.8
18,10,2023,90.33
19,10,2023,279.65
20,10,2023,287.49
21,10,2023,82.04
22,10,2023,159.3
23,10,2023,150.87
24,10,2023,79.87
25,10,2023,124.21
26,10,2023,37.91
27,10,2023,90.17
28,10,2023,57.07
29,10,2023,67.84
30,10,2023,164.09
31,10,2023,42.38
1,11,2023,132.01
2,11,2023,58.14
3,11,2023,72.02
4,11,2023,34.76
5,11,2023,85.27
6,11,2023,342.88
7,11,2023,122.59
8,11,2023,119.34
9,11,2023,142.71
10,11,2023,127.96
11,11,2023,54.07
12,11,2023,145.04
13,11,2023,116.21
14,11,2023,198.44
15,11,2023,68.82
16,11,2023,149.23
17,11,2023,168.58
18,11,2023,62.79
19,11,2023,124.34
20,11,2023,42.9
21,11,2023,295.43
22,11,2023,65.95
23,11,2023,15.44
24,11,2023,94.64
25,11,2023,46.51
26,11,2023,127.55
27,11,2023,89.08
28,11,2023,101.83
29,11,2023,83.76
30,11,2023,147.72
1,12,2023,38.37
2,12,2023,56.37
3,12,2023,119.31
4,12,2023,51.19
5,12,2023,328.17
6,12,2023,88.12
7,12,2023,73.65
8,12,2023,64.67
9,12,2023,89.99
10,12,2023,178.8
11,12,2023,117.01
12,12,2023,36.95
13,12,2023,95.78
14,12,2023,89.93
15,12,2023,61.4
16,12,2023,51.97
17,12,2023,94.75
18,12,2023,264.75
19,12,2023,632.37
20,12,2023,69.49
21,12,2023,95.99
22,12,2023,52.02
23,12,2023,174.58
24,12,2023,83.17
25,12,2023,74.35
26,12,2023,111.18
27,12,2023,145.72
28,12,2023,168.59
29,12,2023,107.55
30,12,2023,131.31
31,12,2023,221.29
1,1,2024,110.48
2,1,2024,138.57
3,1,2024,162.46
4,1,2024,118.85
5,1,2024,106.49
6,1,2024,145.36
7,1,2024,10.92
8,1,2024,153.56
9,1,2024,1026.38
10,1,2024,73.6
11,1,2024,57.0
12,1,2024,76.85
13,1,2024,92.97
14,1,2024,126.89
15,1,2024,80.09
16,1,2024,248.39
17,1,2024,69.96
18,1,2024,121.41
19,1,2024,147.36
20,1,2024,57.76
21,1,2024,142.04
22,1,2024,175.55
23,1,2024,71.62
24,1,2024,91.92
25,1,2024,114.57
26,1,2024,85.29
27,1,2024,80.68
28,1,2024,109.4
29,1,2024,212.58
30,1,2024,144.27
31,1,2024,81.76
1,2,2024,97.99
2,2,2024,55.14
3,2,2024,95.61
4,2,2024,213.37
5,2,2024,209.6
6,2,2024,109.35
7,2,2024,178.57
8,2,2024,153.72
9,2,2024,67.61
10,2,2024,55.65
11,2,2024,216.31
12,2,2024,215.18
13,2,2024,183.22
14,2,2024,86.93
15,2,2024,83.03
16,2,2024,58.32
17,2,2024,147.98
18,2,2024,309.05
19,2,2024,88.77
20,2,2024,149.95
21,2,2024,111.52
22,2,2024,70.29
23,2,2024,117.11
24,2,2024,192.21
25,2,2024,68.12
26,2,2024,167.77
27,2,2024,117.39
28,2,2024,143.19
29,2,2024,105.86
1,3,2024,58.59
2,3,2024,72.85
3,3,2024,85.57
4,3,2024,185.31
5,3,2024,98.25
6,3,2024,107.93
7,3,2024,56.71
8,3,2024,36.66
9,3,2024,230.58
10,3,2024,221.18
11,3,2024,159.06
12,3,2024,104.69
13,3,2024,159.16
14,3,2024,69.68
15,3,2024,181.53
16,3,2024,110.1
17,3,2024,180.66
18,3,2024,140.24
19,3,2024,91.96
20,3,2024,202.01
21,3,2024,77.59
22,3,2024,73.05
23,3,2024,147.64
24,3,2024,93.1
25,3,2024,79.67
26,3,2024,85.54
27,3,2024,97.9
28,3,2024,59.31
29,3,2024,90.04
30,3,2024,49.51
31,3,2024,89.56
1,4,2024,113.74
2,4,2024,64.34
3,4,2024,87.02
4,4,2024,79.84
5,4,2024,65.9
6,4,2024,286.44
7,4,2024,136.54
8,4,2024,96.86
9,4,2024,127.5
10,4,2024,134.32
11,4,2024,116.38
12,4,2024,164.38
13,4,2024,83.15
14,4,2024,351.28
15,4,2024,148.0
16,4,2024,205.0
17,4,2024,89.86
18,4,2024,73.0
19,4,2024,69.55
20,4,2024,105.0
21,4,2024,129.65
22,4,2024,63.52
23,4,2024,50.68
24,4,2024,103.13
25,4,2024,228.77
26,4,2024,71.47
27,4,2024,53.88
28,4,2024,105.58
29,4,2024,80.35
30,4,2024,111.88
1,5,2024,52.26
2,5,2024,80.5
3,5,2024,55.72
4,5,2024,43.53
5,5,2024,165.5
6,5,2024,76.56
7,5,2024,38.92
8,5,2024,35.93
9,5,2024,51.54
10,5,2024,103.08
11,5,2024,262.99
12,5,2024,245.08
13,5,2024,36.94
14,5,2024,135.19
15,5,2024,96.41
16,5,2024,55.17
17,5,2024,54.29
18,5,2024,71.86
19,5,2024,228.26
20,5,2024,92.53
21,5,2024,62.26
22,5,2024,55.15
23,5,2024,77.2
24,5,2024,153.24
25,5,2024,58.73
26,5,2024,40.78
27,5,2024,52.47
28,5,2024,56.95
29,5,2024,123.02
30,5,2024,92.78
31,5,2024,72.4
1,6,2024,87.64
2,6,2024,58.35
3,6,2024,191.95
4,6,2024,67.8
5,6,2024,35.32
6,6,2024,80.15
7,6,2024,55.59
8,6,2024,102.97
9,6,2024,82.89
10,6,2024,92.67
11,6,2024,59.32
12,6,2024,100.25
