campaign_id,end_date,entry.params.min_orderflow_imbalance,entry.params.semivar_rank_threshold,run_id,session_days_with_signal_bar,signal_days,signals,signals_per_year,sl.params.stop_pct,start_date,tp.params.target_r_multiple,variant_id,window
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,22,374,178,178,119.93582887700535,0.0025,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,22,3817,1568,1568,103.52004191773644,0.0025,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,23,374,178,178,119.93582887700535,0.0025,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,23,3817,1568,1568,103.52004191773644,0.0025,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,24,374,178,178,119.93582887700535,0.0025,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,24,3817,1568,1568,103.52004191773644,0.0025,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,25,374,178,178,119.93582887700535,0.004,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,25,3817,1568,1568,103.52004191773644,0.004,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,26,374,178,178,119.93582887700535,0.004,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,26,3817,1568,1568,103.52004191773644,0.004,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,27,374,178,178,119.93582887700535,0.004,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,27,3817,1568,1568,103.52004191773644,0.004,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,28,374,219,219,147.5614973262032,0.0015,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,28,3817,2346,2346,154.88394026722557,0.0015,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,29,374,219,219,147.5614973262032,0.0015,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,29,3817,2346,2346,154.88394026722557,0.0015,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,30,374,219,219,147.5614973262032,0.0015,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,30,3817,2346,2346,154.88394026722557,0.0015,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,31,374,219,219,147.5614973262032,0.0025,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,31,3817,2346,2346,154.88394026722557,0.0025,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,32,374,219,219,147.5614973262032,0.0025,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,32,3817,2346,2346,154.88394026722557,0.0025,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,33,374,219,219,147.5614973262032,0.0025,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,33,3817,2346,2346,154.88394026722557,0.0025,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,34,374,219,219,147.5614973262032,0.004,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,34,3817,2346,2346,154.88394026722557,0.004,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,35,374,219,219,147.5614973262032,0.004,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,35,3817,2346,2346,154.88394026722557,0.004,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,36,374,219,219,147.5614973262032,0.004,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,36,3817,2346,2346,154.88394026722557,0.004,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,37,374,208,208,140.14973262032086,0.0015,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,37,3817,2104,2104,138.9069950222688,0.0015,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,38,374,208,208,140.14973262032086,0.0015,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,38,3817,2104,2104,138.9069950222688,0.0015,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,39,374,208,208,140.14973262032086,0.0015,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,39,3817,2104,2104,138.9069950222688,0.0015,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,40,374,208,208,140.14973262032086,0.0025,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,40,3817,2104,2104,138.9069950222688,0.0025,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,41,374,208,208,140.14973262032086,0.0025,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,41,3817,2104,2104,138.9069950222688,0.0025,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,42,374,208,208,140.14973262032086,0.0025,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,42,3817,2104,2104,138.9069950222688,0.0025,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,43,374,208,208,140.14973262032086,0.004,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,43,3817,2104,2104,138.9069950222688,0.004,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,44,374,208,208,140.14973262032086,0.004,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,44,3817,2104,2104,138.9069950222688,0.004,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,45,374,208,208,140.14973262032086,0.004,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,45,3817,2104,2104,138.9069950222688,0.004,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,46,374,199,199,134.0855614973262,0.0015,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,46,3817,1737,1737,114.67749541524758,0.0015,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,47,374,199,199,134.0855614973262,0.0015,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,47,3817,1737,1737,114.67749541524758,0.0015,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,48,374,199,199,134.0855614973262,0.0015,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,48,3817,1737,1737,114.67749541524758,0.0015,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,49,374,199,199,134.0855614973262,0.0025,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,49,3817,1737,1737,114.67749541524758,0.0025,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,50,374,199,199,134.0855614973262,0.0025,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,50,3817,1737,1737,114.67749541524758,0.0025,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,51,374,199,199,134.0855614973262,0.0025,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,51,3817,1737,1737,114.67749541524758,0.0025,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,52,374,199,199,134.0855614973262,0.004,2011-02-22,0.75,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,52,3817,1737,1737,114.67749541524758,0.004,2011-01-03,0.75,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,53,374,199,199,134.0855614973262,0.004,2011-02-22,1.0,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,53,3817,1737,1737,114.67749541524758,0.004,2011-01-03,1.0,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,54,374,199,199,134.0855614973262,0.004,2011-02-22,1.5,badvol_signed_multitime_twosided,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,54,3817,1737,1737,114.67749541524758,0.004,2011-01-03,1.5,badvol_signed_multitime_twosided,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,1,374,108,108,72.77005347593582,0.0015,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,1,3817,1052,1052,69.4534975111344,0.0015,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,2,374,108,108,72.77005347593582,0.0015,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,2,3817,1052,1052,69.4534975111344,0.0015,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,3,374,108,108,72.77005347593582,0.0015,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,3,3817,1052,1052,69.4534975111344,0.0015,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,4,374,108,108,72.77005347593582,0.0025,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,4,3817,1052,1052,69.4534975111344,0.0025,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,5,374,108,108,72.77005347593582,0.0025,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,5,3817,1052,1052,69.4534975111344,0.0025,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,6,374,108,108,72.77005347593582,0.0025,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,6,3817,1052,1052,69.4534975111344,0.0025,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,7,374,108,108,72.77005347593582,0.004,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,7,3817,1052,1052,69.4534975111344,0.004,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,8,374,108,108,72.77005347593582,0.004,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,8,3817,1052,1052,69.4534975111344,0.004,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.45,9,374,108,108,72.77005347593582,0.004,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.45,9,3817,1052,1052,69.4534975111344,0.004,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,10,374,103,103,69.40106951871657,0.0015,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,10,3817,947,947,62.52135184700026,0.0015,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,11,374,103,103,69.40106951871657,0.0015,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,11,3817,947,947,62.52135184700026,0.0015,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,12,374,103,103,69.40106951871657,0.0015,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,12,3817,947,947,62.52135184700026,0.0015,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,13,374,103,103,69.40106951871657,0.0025,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,13,3817,947,947,62.52135184700026,0.0025,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,14,374,103,103,69.40106951871657,0.0025,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,14,3817,947,947,62.52135184700026,0.0025,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,15,374,103,103,69.40106951871657,0.0025,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,15,3817,947,947,62.52135184700026,0.0025,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,16,374,103,103,69.40106951871657,0.004,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,16,3817,947,947,62.52135184700026,0.004,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,17,374,103,103,69.40106951871657,0.004,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,17,3817,947,947,62.52135184700026,0.004,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.45,18,374,103,103,69.40106951871657,0.004,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.45,18,3817,947,947,62.52135184700026,0.004,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,19,374,100,100,67.37967914438502,0.0015,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,19,3817,791,791,52.22216400314383,0.0015,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,20,374,100,100,67.37967914438502,0.0015,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,20,3817,791,791,52.22216400314383,0.0015,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,21,374,100,100,67.37967914438502,0.0015,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,21,3817,791,791,52.22216400314383,0.0015,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,22,374,100,100,67.37967914438502,0.0025,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,22,3817,791,791,52.22216400314383,0.0025,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,23,374,100,100,67.37967914438502,0.0025,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,23,3817,791,791,52.22216400314383,0.0025,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,24,374,100,100,67.37967914438502,0.0025,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,24,3817,791,791,52.22216400314383,0.0025,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,25,374,100,100,67.37967914438502,0.004,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,25,3817,791,791,52.22216400314383,0.004,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,26,374,100,100,67.37967914438502,0.004,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,26,3817,791,791,52.22216400314383,0.004,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.45,27,374,100,100,67.37967914438502,0.004,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.45,27,3817,791,791,52.22216400314383,0.004,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,28,374,120,120,80.85561497326204,0.0015,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,28,3817,1169,1169,77.17788839402672,0.0015,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,29,374,120,120,80.85561497326204,0.0015,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,29,3817,1169,1169,77.17788839402672,0.0015,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,30,374,120,120,80.85561497326204,0.0015,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,30,3817,1169,1169,77.17788839402672,0.0015,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,31,374,120,120,80.85561497326204,0.0025,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,31,3817,1169,1169,77.17788839402672,0.0025,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,32,374,120,120,80.85561497326204,0.0025,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,32,3817,1169,1169,77.17788839402672,0.0025,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,33,374,120,120,80.85561497326204,0.0025,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,33,3817,1169,1169,77.17788839402672,0.0025,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,34,374,120,120,80.85561497326204,0.004,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,34,3817,1169,1169,77.17788839402672,0.004,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,35,374,120,120,80.85561497326204,0.004,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,35,3817,1169,1169,77.17788839402672,0.004,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.0,0.5,36,374,120,120,80.85561497326204,0.004,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.0,0.5,36,3817,1169,1169,77.17788839402672,0.004,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,37,374,115,115,77.48663101604278,0.0015,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,37,3817,1052,1052,69.4534975111344,0.0015,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,38,374,115,115,77.48663101604278,0.0015,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,38,3817,1052,1052,69.4534975111344,0.0015,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,39,374,115,115,77.48663101604278,0.0015,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,39,3817,1052,1052,69.4534975111344,0.0015,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,40,374,115,115,77.48663101604278,0.0025,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,40,3817,1052,1052,69.4534975111344,0.0025,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,41,374,115,115,77.48663101604278,0.0025,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,41,3817,1052,1052,69.4534975111344,0.0025,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,42,374,115,115,77.48663101604278,0.0025,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,42,3817,1052,1052,69.4534975111344,0.0025,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,43,374,115,115,77.48663101604278,0.004,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,43,3817,1052,1052,69.4534975111344,0.004,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,44,374,115,115,77.48663101604278,0.004,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,44,3817,1052,1052,69.4534975111344,0.004,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.01,0.5,45,374,115,115,77.48663101604278,0.004,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.01,0.5,45,3817,1052,1052,69.4534975111344,0.004,2011-01-03,1.5,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,46,374,111,111,74.79144385026737,0.0015,2011-02-22,0.75,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,46,3817,881,881,58.16400314383023,0.0015,2011-01-03,0.75,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,47,374,111,111,74.79144385026737,0.0015,2011-02-22,1.0,downside_share_signed_multitime_short,limited_core_window
es_semivariance_orderflow_confirmation,2026-06-09,0.02,0.5,47,3817,881,881,58.16400314383023,0.0015,2011-01-03,1.0,downside_share_signed_multitime_short,full_available_history
es_semivariance_orderflow_confirmation,2012-09-06,0.02,0.5,48,374,111,111,74.79144385026737,0.0015,2011-02-22,1.5,downside_share_signed_multitime_short,limited_core_window
