macro,side,direction,threshold,entry_time,signal_bar_time,flow_column,ret_bps,flow_threshold,all_windows_ge_50,min_window_tpy,full_count,full_tpy,limited_10pct_count,limited_10pct_tpy,wfa90_count,wfa90_tpy,latest1y_count,latest1y_tpy
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,large20_signed_volume,1,50,False,31.73,501,32.47,49,31.73,441,31.76,35,35.02
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,large20_signed_volume,0,100,False,31.09,505,32.73,48,31.09,446,32.12,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,large20_signed_volume,1,100,False,31.09,495,32.08,48,31.09,436,31.4,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,large20_signed_volume,2,0,False,31.09,501,32.47,48,31.09,441,31.76,35,35.02
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,large20_signed_volume,2,50,False,31.09,494,32.01,48,31.09,435,31.33,35,35.02
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,large20_signed_volume,2,100,False,30.44,488,31.63,47,30.44,430,30.97,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.55,12:00:00,11:59:00,signed_volume,0,0,False,34.97,615,39.86,54,34.97,556,40.04,37,37.03
breakeven_change_1d_rank_252,long_high,long,0.55,12:00:00,11:59:00,signed_volume,1,0,False,34.97,608,39.4,54,34.97,549,39.54,37,37.03
breakeven_change_1d_rank_252,long_high,long,0.55,12:00:00,11:59:00,signed_volume,2,0,False,34.32,601,38.95,53,34.32,542,39.03,37,37.03
breakeven_change_1d_rank_252,long_high,long,0.6,12:00:00,11:59:00,signed_volume,0,0,False,33.68,578,37.46,52,33.68,519,37.37,37,37.03
breakeven_change_1d_rank_252,long_high,long,0.6,12:00:00,11:59:00,signed_volume,1,0,False,33.68,573,37.13,52,33.68,514,37.01,37,37.03
breakeven_change_1d_rank_252,long_high,long,0.6,12:00:00,11:59:00,signed_volume,2,0,False,33.03,567,36.75,51,33.03,508,36.58,37,37.03
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,signed_volume,0,0,False,30.44,514,33.31,47,30.44,462,33.27,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,signed_volume,1,0,False,30.44,509,32.99,47,30.44,457,32.91,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.65,12:00:00,11:59:00,signed_volume,2,0,False,29.79,503,32.6,46,29.79,451,32.48,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,0,0,False,34.02,605,39.21,56,36.27,546,39.32,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,1,0,False,34.02,594,38.5,55,35.62,536,38.6,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,0,0,False,34.02,571,37.0,54,34.97,512,36.87,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,1,0,False,34.02,560,36.29,53,34.32,502,36.15,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,0,50,False,33.02,603,39.08,56,36.27,545,39.25,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,0,100,False,33.02,598,38.75,55,35.62,540,38.89,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,1,50,False,33.02,592,38.37,55,35.62,535,38.53,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,1,100,False,33.02,587,38.04,54,34.97,530,38.17,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,2,0,False,33.02,583,37.78,52,33.68,526,37.88,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,0,50,False,33.02,569,36.87,54,34.97,511,36.8,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,0,100,False,33.02,564,36.55,53,34.32,506,36.44,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,1,50,False,33.02,558,36.16,53,34.32,501,36.08,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,1,100,False,33.02,553,35.84,52,33.68,496,35.72,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,2,0,False,32.38,549,35.58,50,32.38,492,35.43,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,2,50,False,32.02,581,37.65,52,33.68,525,37.81,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large10_signed_volume,2,100,False,32.02,576,37.33,51,33.03,520,37.45,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,2,50,False,32.02,547,35.45,50,32.38,491,35.36,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large10_signed_volume,2,100,False,31.73,542,35.13,49,31.73,486,35.0,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,0,0,False,30.02,511,33.12,48,31.09,458,32.98,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,1,0,False,30.02,501,32.47,47,30.44,449,32.33,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,0,50,False,29.02,509,32.99,48,31.09,457,32.91,29,29.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,0,100,False,29.02,505,32.73,48,31.09,453,32.62,29,29.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,1,50,False,29.02,499,32.34,47,30.44,448,32.26,29,29.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,1,100,False,29.02,495,32.08,47,30.44,444,31.97,29,29.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,2,0,False,28.49,491,31.82,44,28.49,440,31.69,29,29.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,2,50,False,28.02,489,31.69,44,28.49,439,31.61,28,28.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large10_signed_volume,2,100,False,28.02,485,31.43,44,28.49,435,31.33,28,28.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,0,0,False,35.02,624,40.44,55,35.62,568,40.9,35,35.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,1,0,False,34.97,613,39.73,54,34.97,558,40.18,35,35.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,0,0,False,34.32,587,38.04,53,34.32,531,38.24,35,35.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,0,50,False,34.02,619,40.12,55,35.62,564,40.62,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,1,50,False,34.02,608,39.4,54,34.97,554,39.9,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,0,50,False,34.02,582,37.72,53,34.32,527,37.95,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,2,0,False,33.68,604,39.14,52,33.68,550,39.61,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,1,0,False,33.68,577,37.39,52,33.68,522,37.59,35,35.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,1,50,False,33.68,572,37.07,52,33.68,518,37.3,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,2,50,False,33.02,599,38.82,52,33.68,546,39.32,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,2,0,False,32.38,568,36.81,50,32.38,514,37.01,34,34.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,2,50,False,32.38,563,36.49,50,32.38,510,36.73,33,33.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,0,100,False,32.02,611,39.6,54,34.97,558,40.18,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,1,100,False,32.02,600,38.88,53,34.32,548,39.46,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,0,100,False,32.02,574,37.2,52,33.68,521,37.52,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,1,100,False,32.02,564,36.55,51,33.03,512,36.87,32,32.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,large20_signed_volume,2,100,False,31.02,591,38.3,51,33.03,540,38.89,31,31.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,large20_signed_volume,2,100,False,31.02,555,35.97,49,31.73,504,36.29,31,31.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,0,0,False,31.02,530,34.35,49,31.73,479,34.49,31,31.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,1,0,False,31.02,521,33.76,48,31.09,471,33.92,31,31.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,0,50,False,30.02,526,34.09,49,31.73,476,34.28,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,1,50,False,30.02,517,33.51,48,31.09,468,33.7,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,2,0,False,29.79,513,33.25,46,29.79,464,33.41,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,2,50,False,29.02,509,32.99,46,29.79,461,33.2,29,29.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,0,100,False,28.02,518,33.57,48,31.09,470,33.85,28,28.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,1,100,False,28.02,509,32.99,47,30.44,462,33.27,28,28.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,large20_signed_volume,2,100,False,27.02,501,32.47,45,29.14,455,32.77,27,27.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,signed_volume,0,0,False,30.02,607,39.34,53,34.32,557,40.11,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,signed_volume,1,0,False,30.02,595,38.56,52,33.68,546,39.32,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.55,14:30:00,14:29:00,signed_volume,2,0,False,30.02,590,38.24,51,33.03,541,38.96,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,signed_volume,0,0,False,30.02,570,36.94,51,33.03,520,37.45,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,signed_volume,1,0,False,30.02,558,36.16,50,32.38,509,36.65,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.6,14:30:00,14:29:00,signed_volume,2,0,False,30.02,553,35.84,49,31.73,504,36.29,30,30.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,signed_volume,0,0,False,27.02,511,33.12,45,29.14,466,33.56,27,27.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,signed_volume,1,0,False,27.02,499,32.34,44,28.49,455,32.77,27,27.02
breakeven_change_1d_rank_252,long_high,long,0.65,14:30:00,14:29:00,signed_volume,2,0,False,27.02,494,32.01,43,27.85,450,32.41,27,27.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,0,0,False,23.02,493,31.95,59,38.21,451,32.48,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,0,0,False,23.02,530,34.35,68,44.04,488,35.14,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,0,50,False,22.02,492,31.88,59,38.21,451,32.48,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,0,100,False,22.02,489,31.69,59,38.21,448,32.26,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,1,0,False,22.02,477,30.91,57,36.91,437,31.47,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,2,0,False,22.02,469,30.39,56,36.27,429,30.89,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,0,50,False,22.02,529,34.28,68,44.04,488,35.14,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,0,100,False,22.02,526,34.09,68,44.04,485,34.93,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,1,0,False,22.02,513,33.25,66,42.74,473,34.06,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,2,0,False,22.02,504,32.66,65,42.09,464,33.41,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,0,0,False,21.01,423,27.41,50,32.38,390,28.09,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,1,50,False,21.01,476,30.85,57,36.91,437,31.47,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,1,100,False,21.01,473,30.65,57,36.91,434,31.25,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,2,50,False,21.01,468,30.33,56,36.27,429,30.89,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large10_signed_volume,2,100,False,21.01,465,30.14,56,36.27,426,30.68,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,1,50,False,21.01,512,33.18,66,42.74,473,34.06,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,1,100,False,21.01,509,32.99,66,42.74,470,33.85,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,2,50,False,21.01,503,32.6,65,42.09,464,33.41,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large10_signed_volume,2,100,False,21.01,500,32.4,65,42.09,461,33.2,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,0,50,False,20.01,422,27.35,50,32.38,390,28.09,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,0,100,False,20.01,419,27.15,50,32.38,387,27.87,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,1,0,False,20.01,410,26.57,49,31.73,379,27.29,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,2,0,False,20.01,402,26.05,48,31.09,371,26.72,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,1,50,False,19.01,409,26.51,49,31.73,379,27.29,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,1,100,False,19.01,406,26.31,49,31.73,376,27.08,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,2,50,False,19.01,401,25.99,48,31.09,371,26.72,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large10_signed_volume,2,100,False,19.01,398,25.79,48,31.09,368,26.5,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,0,0,False,24.02,498,32.27,56,36.27,452,32.55,24,24.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,0,0,False,24.02,530,34.35,64,41.45,484,34.85,24,24.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,1,0,False,23.02,483,31.3,54,34.97,439,31.61,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,2,0,False,23.02,475,30.78,53,34.32,431,31.04,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,1,0,False,23.02,515,33.38,62,40.15,471,33.92,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,2,0,False,23.02,506,32.79,61,39.5,462,33.27,23,23.02
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,0,0,False,22.02,430,27.87,48,31.09,393,28.3,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,0,50,False,22.02,492,31.88,54,34.97,448,32.26,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,0,50,False,22.02,524,33.96,62,40.15,480,34.57,22,22.02
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,1,0,False,21.01,418,27.09,47,30.44,383,27.58,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,2,0,False,21.01,410,26.57,46,29.79,375,27.0,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,0,100,False,21.01,486,31.5,54,34.97,443,31.9,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,1,50,False,21.01,478,30.98,53,34.32,436,31.4,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,2,50,False,21.01,470,30.46,52,33.68,428,30.82,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,0,100,False,21.01,518,33.57,62,40.15,475,34.21,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,1,50,False,21.01,510,33.05,61,39.5,468,33.7,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,2,50,False,21.01,501,32.47,60,38.86,459,33.05,21,21.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,0,50,False,20.01,425,27.54,47,30.44,390,28.09,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,1,100,False,20.01,473,30.65,53,34.32,432,31.11,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,large20_signed_volume,2,100,False,20.01,465,30.14,52,33.68,424,30.53,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,1,100,False,20.01,505,32.73,61,39.5,464,33.41,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,large20_signed_volume,2,100,False,20.01,496,32.14,60,38.86,455,32.77,20,20.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,0,100,False,19.01,420,27.22,47,30.44,386,27.8,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,1,50,False,19.01,413,26.77,46,29.79,380,27.36,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,2,50,False,19.01,405,26.25,45,29.14,372,26.79,19,19.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,1,100,False,18.01,409,26.51,46,29.79,377,27.15,18,18.01
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,large20_signed_volume,2,100,False,18.01,401,25.99,45,29.14,369,26.57,18,18.01
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,signed_volume,0,0,False,29.02,577,37.39,63,40.8,526,37.88,29,29.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,signed_volume,0,0,False,29.02,617,39.99,72,46.63,566,40.76,29,29.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,signed_volume,1,0,False,28.02,564,36.55,61,39.5,514,37.01,28,28.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,signed_volume,1,0,False,28.02,603,39.08,70,45.33,553,39.82,28,28.02
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,signed_volume,0,0,False,27.02,494,32.01,53,34.32,452,32.55,27,27.02
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,signed_volume,1,0,False,26.02,483,31.3,52,33.68,442,31.83,26,26.02
breakeven_change_1d_rank_252,short_low,short,0.4,10:30:00,10:29:00,signed_volume,2,0,False,26.02,549,35.58,59,38.21,501,36.08,26,26.02
breakeven_change_1d_rank_252,short_low,short,0.45,10:30:00,10:29:00,signed_volume,2,0,False,26.02,587,38.04,68,44.04,539,38.82,26,26.02
breakeven_change_1d_rank_252,short_low,short,0.35,10:30:00,10:29:00,signed_volume,2,0,False,24.02,468,30.33,50,32.38,429,30.89,24,24.02
