trade_id,strategy_name,session_date,contract_symbol,direction,entry_timestamp,exit_timestamp,entry_trigger_price,entry_price,exit_price,initial_stop_price,stop_price,target_price,exit_reason,risk_points,gross_pnl,gross_pnl_before_slippage,net_pnl,r_multiple,commission,slippage_cost,total_transaction_cost,cost_accounting_error,net_liq_after,contracts,entry_event_index,exit_event_index,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,aoi_side,aoi_lineage_id,aoi_box_low,aoi_box_high,aoi_width_points,aoi_additional_category_count,aoi_categories,aoi_confluences,trigger_kind,trigger_value,aoi_eligible_timestamp,aoi_eligible_event_index,aoi_tap_timestamp,aoi_tap_event_index,bubble_qualified_timestamp,bubble_qualified_event_index,order_armed_timestamp,order_armed_event_index,entry_profile_poc,entry_profile_vah,entry_profile_val,midpoint_activated,midpoint_activated_at,source_quality_label,fill_model,managed_bracket_inverted_at_activation,managed_target_already_reached_at_activation
102,yush_range_exact_databento,2025-11-11,ESZ5,short,2025-11-11 09:37:02.515745141-05:00,2025-11-11 09:37:07.418797387-05:00,6846.0,6846.0,6848.0,6848.0,6848.0,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,50602.5,1,12990,13166,0.0,2.0,fixed_contracts,VAH,2,6846.5,6847.5,1.0,1,market,ORH,delta_4tick_3m,335,2025-11-11 09:30:32.011828007-05:00,2298,2025-11-11 09:37:01.200182659-05:00,12965,2025-11-11 09:37:01.444869585-05:00,12966,2025-11-11 09:37:01.444869585-05:00,12966,6845.75,6847.5,6844.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
103,yush_range_exact_databento,2025-11-11,ESZ5,long,2025-11-11 09:40:54.652474923-05:00,2025-11-11 09:41:13.777115273-05:00,6844.75,6844.75,6846.0,6841.75,6846.0,6847.0,managed_stop,3.0,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,50660.0,1,18182,18813,1.25,1.75,fixed_contracts,VAL,6,6842.25,6844.25,2.0,2,"market,big_trade","ORL,BIG_TRADE",big_trade_100ms,201,2025-11-11 09:38:06.709005467-05:00,14721,2025-11-11 09:40:22.379515519-05:00,17420,2025-11-11 09:40:26.342525105-05:00,17526,2025-11-11 09:40:26.342525105-05:00,17526,6846.0,6847.0,6844.0,True,2025-11-11 09:41:13.777115273-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
104,yush_range_exact_databento,2025-11-12,ESZ5,short,2025-11-12 09:39:47.691903467-05:00,2025-11-12 09:41:10.879335585-05:00,6889.75,6889.75,6888.5,6892.5,6888.5,6884.5,managed_stop,2.75,62.5,62.5,57.5,0.45454545454545453,5.0,0.0,5.0,0.0,50717.5,1,17006,19346,2.75,2.25,fixed_contracts,VAH,6,6890.25,6892.0,1.75,2,"market,big_trade","ORH,BIG_TRADE",big_trade_100ms,201,2025-11-12 09:37:54.221388179-05:00,14672,2025-11-12 09:38:04.803121897-05:00,14904,2025-11-12 09:38:54.702854461-05:00,15896,2025-11-12 09:39:31.130944261-05:00,16620,6889.25,6890.25,6884.5,True,2025-11-12 09:41:03.546764431-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
105,yush_range_exact_databento,2025-11-12,ESZ5,long,2025-11-12 09:43:44.254976121-05:00,2025-11-12 09:44:35.522042469-05:00,6888.5,6888.5,6884.5,6884.5,6884.5,,initial_stop,4.0,-200.0,-200.0,-205.0,-1.0,5.0,0.0,5.0,0.0,50512.5,1,23968,25007,0.25,4.0,fixed_contracts,VAL,5,6885.0,6888.0,3.0,3,"market,delta_profile,big_trade","ORL,DELTA_1T,BIG_TRADE",delta_4tick_3m,897,2025-11-12 09:37:54.221388179-05:00,14672,2025-11-12 09:43:22.767167621-05:00,22726,2025-11-12 09:43:30.218141063-05:00,22846,2025-11-12 09:43:30.218141063-05:00,22846,6888.0,6890.25,6885.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
106,yush_range_exact_databento,2025-11-17,ESZ5,long,2025-11-17 10:34:10.426556395-05:00,2025-11-17 10:38:44.259089201-05:00,6745.0,6745.0,6744.0,6744.0,6744.0,,initial_stop,1.0,-50.0,-50.0,-55.0,-1.0,5.0,0.0,5.0,0.0,50457.5,1,118712,127126,7.25,1.0,fixed_contracts,VAL,24,6744.5,6744.5,0.0,2,"delta_profile,big_trade","DELTA_1T,BIG_TRADE",delta_4tick_3m,-302,2025-11-17 10:32:46.612534383-05:00,116245,2025-11-17 10:33:33.557919243-05:00,117523,2025-11-17 10:34:07.325690887-05:00,118521,2025-11-17 10:34:07.325690887-05:00,118521,6757.75,6766.25,6744.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
107,yush_range_exact_databento,2025-11-19,ESZ5,short,2025-11-19 09:30:34.761824771-05:00,2025-11-19 09:30:40.421706031-05:00,6640.25,6640.25,6643.5,6643.5,6643.5,,initial_stop,3.25,-162.5,-162.5,-167.5,-1.0,5.0,0.0,5.0,0.0,50290.0,1,3348,3757,0.0,3.25,fixed_contracts,VAH,2,6640.75,6643.0,2.25,2,"market,delta_profile","ORH,DELTA_4T",delta_4tick_3m,-549,2025-11-19 09:30:06.091092127-05:00,1234,2025-11-19 09:30:27.206541917-05:00,2877,2025-11-19 09:30:31.087005441-05:00,3141,2025-11-19 09:30:31.087005441-05:00,3141,6640.5,6642.75,6638.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
108,yush_range_exact_databento,2025-11-19,ESZ5,long,2025-11-19 09:31:10.173217803-05:00,2025-11-19 09:31:20.093704651-05:00,6641.0,6641.0,6642.25,6637.25,6642.25,6643.5,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,50347.5,1,5782,6257,1.25,1.75,fixed_contracts,VAL,1,6637.75,6640.5,2.75,2,"market,delta_profile","PDC,DELTA_1T",delta_4tick_3m,-520,2025-11-19 09:30:04.014564621-05:00,942,2025-11-19 09:31:10.036023567-05:00,5765,2025-11-19 09:31:10.045271071-05:00,5767,2025-11-19 09:31:10.045271071-05:00,5767,6640.5,6643.5,6639.0,True,2025-11-19 09:31:20.093452201-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
109,yush_range_exact_databento,2025-11-20,ESZ5,long,2025-11-20 09:33:52.921974327-05:00,2025-11-20 09:34:21.675822675-05:00,6765.5,6765.5,6771.75,6762.0,6766.75,6771.75,target,3.5,312.5,312.5,307.5,1.7857142857142858,5.0,0.0,5.0,0.0,50655.0,1,16512,17976,6.25,0.0,fixed_contracts,VAL,4,6762.5,6765.0,2.5,3,"market,delta_profile,big_trade","ORL,DELTA_1T,BIG_TRADE",delta_4tick_3m,-1491,2025-11-20 09:32:40.755331541-05:00,12820,2025-11-20 09:33:49.639252521-05:00,16115,2025-11-20 09:33:50.451319299-05:00,16334,2025-11-20 09:33:50.451319299-05:00,16334,6765.0,6772.0,6764.25,True,2025-11-20 09:34:06.033214765-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
110,yush_range_exact_databento,2025-11-20,ESZ5,short,2025-11-20 09:37:58.897747703-05:00,2025-11-20 09:38:12.053095611-05:00,6772.0,6772.0,6775.5,6775.5,6775.5,,initial_stop,3.5,-175.0,-175.0,-180.0,-1.0,5.0,0.0,5.0,0.0,50475.0,1,27289,27942,0.25,3.5,fixed_contracts,VAH,5,6772.5,6775.0,2.5,3,"market,delta_profile,big_trade","ONH,DELTA_1T,BIG_TRADE",big_trade_100ms,240,2025-11-20 09:32:40.755331541-05:00,12820,2025-11-20 09:36:59.928528207-05:00,24805,2025-11-20 09:37:11.469597345-05:00,25591,2025-11-20 09:37:16.466056135-05:00,25874,6770.0,6772.75,6766.25,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
111,yush_range_exact_databento,2025-11-20,ESZ5,long,2025-11-20 09:45:54.847243291-05:00,2025-11-20 09:45:57.058875717-05:00,6769.0,6769.0,6770.25,6765.25,6770.25,6773.5,managed_stop,3.75,62.5,62.5,57.5,0.3333333333333333,5.0,0.0,5.0,0.0,50532.5,1,49063,49164,1.5,0.5,fixed_contracts,VAL,6,6765.75,6768.5,2.75,3,"market,delta_profile,big_trade","ORH,DELTA_4T,BIG_TRADE",delta_4tick_3m,-306,2025-11-20 09:35:46.992235175-05:00,21743,2025-11-20 09:45:30.000895783-05:00,47845,2025-11-20 09:45:52.259641983-05:00,48995,2025-11-20 09:45:52.259641983-05:00,48995,6770.0,6773.5,6766.5,True,2025-11-20 09:45:57.046641153-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
112,yush_range_exact_databento,2025-11-21,ESZ5,short,2025-11-21 09:30:06.716027015-05:00,2025-11-21 09:30:08.004586777-05:00,6579.5,6579.5,6578.25,6581.25,6578.25,6577.75,managed_stop,1.75,62.5,62.5,57.5,0.7142857142857143,5.0,0.0,5.0,0.0,50590.0,1,2038,2216,1.25,0.75,fixed_contracts,VAH,2,6580.0,6580.75,0.75,1,delta_profile,DELTA_1T,delta_4tick_3m,-735,2025-11-21 09:30:00.530331159-05:00,420,2025-11-21 09:30:06.702456631-05:00,2032,2025-11-21 09:30:06.702820819-05:00,2033,2025-11-21 09:30:06.702820819-05:00,2033,6580.0,6580.75,6577.75,True,2025-11-21 09:30:08.003991585-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
113,yush_range_exact_databento,2025-11-21,ESZ5,long,2025-11-21 09:30:14.160153683-05:00,2025-11-21 09:30:19.449689859-05:00,6580.5,6580.5,6581.75,6577.5,6581.75,6581.0,managed_stop,3.0,62.5,62.5,57.5,0.4166666666666667,5.0,0.0,5.0,0.0,50647.5,1,3068,3692,1.25,1.0,fixed_contracts,VAL,1,6578.0,6580.0,2.0,1,delta_profile,DELTA_1T,delta_4tick_3m,-685,2025-11-21 09:30:00.530331159-05:00,420,2025-11-21 09:30:13.343459557-05:00,2962,2025-11-21 09:30:13.348381605-05:00,2963,2025-11-21 09:30:13.348381605-05:00,2963,6580.0,6580.75,6578.0,True,2025-11-21 09:30:19.449689859-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,True,True
114,yush_range_exact_databento,2025-11-21,ESZ5,short,2025-11-21 09:56:01.556215889-05:00,2025-11-21 10:00:08.584680113-05:00,6587.5,6587.5,6586.25,6591.0,6586.25,6573.25,managed_stop,3.5,62.5,62.5,57.5,0.35714285714285715,5.0,0.0,5.0,0.0,50705.0,1,90389,99160,13.75,1.25,fixed_contracts,VAH,22,6588.0,6590.5,2.5,3,"market,delta_profile,big_trade","ORH,DELTA_1T,BIG_TRADE",delta_4tick_3m,594,2025-11-21 09:45:39.293394491-05:00,53772,2025-11-21 09:54:13.010765147-05:00,84710,2025-11-21 09:55:01.902377143-05:00,87598,2025-11-21 09:55:01.902377143-05:00,87598,6580.0,6588.0,6573.0,True,2025-11-21 09:56:26.208984873-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
115,yush_range_exact_databento,2025-11-24,ESZ5,short,2025-11-24 09:30:41.023325169-05:00,2025-11-24 09:30:45.561372763-05:00,6658.5,6658.5,6662.0,6662.0,6662.0,,initial_stop,3.5,-175.0,-175.0,-180.0,-1.0,5.0,0.0,5.0,0.0,50525.0,1,4584,4885,0.25,3.5,fixed_contracts,VAH,2,6659.0,6661.5,2.5,1,market,ORH,delta_4tick_3m,400,2025-11-24 09:30:32.012451225-05:00,3992,2025-11-24 09:30:38.077374941-05:00,4410,2025-11-24 09:30:38.078676989-05:00,4416,2025-11-24 09:30:38.078676989-05:00,4416,6657.5,6659.0,6656.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
116,yush_range_exact_databento,2025-11-24,ESZ5,long,2025-11-24 09:40:00.983711415-05:00,2025-11-24 09:40:23.504307539-05:00,6671.5,6671.5,6668.5,6668.5,6668.5,,initial_stop,3.0,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,50370.0,1,32614,34108,2.25,3.0,fixed_contracts,VAL,6,6669.0,6671.0,2.0,3,"market,delta_profile,big_trade","ONH,DELTA_1T,BIG_TRADE",delta_4tick_3m,301,2025-11-24 09:36:56.334893263-05:00,24780,2025-11-24 09:40:00.877825805-05:00,32535,2025-11-24 09:40:00.983711415-05:00,32613,2025-11-24 09:40:00.983711415-05:00,32613,6676.0,6686.25,6669.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
117,yush_range_exact_databento,2025-11-24,ESZ5,short,2025-11-24 10:01:36.781638601-05:00,2025-11-24 10:01:48.651655275-05:00,6675.5,6675.5,6678.5,6678.5,6678.5,,initial_stop,3.0,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,50215.0,1,92707,93022,0.0,3.0,fixed_contracts,VAH,12,6676.0,6678.0,2.0,3,"market,delta_profile,big_trade","PDH,DELTA_1T,BIG_TRADE",delta_4tick_3m,-306,2025-11-24 10:00:07.345770773-05:00,88032,2025-11-24 10:00:48.671729477-05:00,90463,2025-11-24 10:01:25.166408351-05:00,92343,2025-11-24 10:01:25.166408351-05:00,92343,6665.0,6676.0,6656.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
118,yush_range_exact_databento,2025-11-25,ESZ5,short,2025-11-25 10:35:02.463666215-05:00,2025-11-25 10:41:00.325278051-05:00,6724.5,6724.5,6726.25,6726.25,6726.25,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,50122.5,1,170570,181558,8.0,1.75,fixed_contracts,VAH,29,6725.0,6725.75,0.75,1,delta_profile,DELTA_1T,delta_4tick_3m,313,2025-11-25 10:32:04.363597153-05:00,165768,2025-11-25 10:33:33.231784509-05:00,168432,2025-11-25 10:34:50.853250429-05:00,170101,2025-11-25 10:34:50.853250429-05:00,170101,6707.0,6725.75,6699.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
119,yush_range_exact_databento,2025-11-26,ESZ5,short,2025-11-26 09:30:42.641807557-05:00,2025-11-26 09:30:46.209732943-05:00,6805.75,6805.75,6807.75,6807.75,6807.75,,initial_stop,2.0,-100.0,-100.0,-105.0,-1.0,5.0,0.0,5.0,0.0,50017.5,1,3370,3514,0.25,2.0,fixed_contracts,VAH,2,6806.25,6807.25,1.0,1,market,ORH,delta_4tick_3m,347,2025-11-26 09:30:32.016083691-05:00,2867,2025-11-26 09:30:40.294619645-05:00,3104,2025-11-26 09:30:40.295437569-05:00,3106,2025-11-26 09:30:40.295437569-05:00,3106,6805.25,6806.25,6804.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
120,yush_range_exact_databento,2025-11-26,ESZ5,long,2025-11-26 10:14:31.245888235-05:00,2025-11-26 10:15:47.961512443-05:00,6805.5,6805.5,6802.75,6802.75,6802.75,,initial_stop,2.75,-137.5,-137.5,-142.5,-1.0,5.0,0.0,5.0,0.0,49875.0,1,89983,92816,2.0,2.75,fixed_contracts,VAL,41,6803.25,6805.0,1.75,2,"market,delta_profile","ORL,DELTA_1T",delta_4tick_3m,-751,2025-11-26 10:03:33.622624711-05:00,69095,2025-11-26 10:14:19.636434327-05:00,89412,2025-11-26 10:14:30.333302963-05:00,89935,2025-11-26 10:14:30.333302963-05:00,89935,6810.0,6815.75,6804.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
121,yush_range_exact_databento,2025-12-01,ESZ5,long,2025-12-01 09:32:38.440649887-05:00,2025-12-01 09:32:38.666243105-05:00,6814.5,6814.5,6815.75,6813.0,6815.75,6817.75,managed_stop,1.5,62.5,62.5,57.5,0.8333333333333334,5.0,0.0,5.0,0.0,49932.5,1,8939,8943,1.5,0.0,fixed_contracts,VAL,1,6813.5,6814.0,0.5,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,303,2025-12-01 09:30:32.059546245-05:00,2762,2025-12-01 09:32:12.285577513-05:00,7697,2025-12-01 09:32:28.943599035-05:00,8491,2025-12-01 09:32:28.943599035-05:00,8491,6817.0,6817.75,6814.0,True,2025-12-01 09:32:38.561136037-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
122,yush_range_exact_databento,2025-12-04,ESZ5,long,2025-12-04 09:32:28.014286469-05:00,2025-12-04 09:32:57.642886685-05:00,6873.75,6873.75,6875.0,6872.75,6875.0,6875.25,managed_stop,1.0,62.5,62.5,57.5,1.25,5.0,0.0,5.0,0.0,49990.0,1,6453,7152,1.25,0.75,fixed_contracts,VAL,1,6873.25,6873.25,0.0,1,market,ORL,delta_4tick_3m,-342,2025-12-04 09:30:00.002823063-05:00,22,2025-12-04 09:32:25.855120975-05:00,6380,2025-12-04 09:32:25.855615219-05:00,6383,2025-12-04 09:32:25.855615219-05:00,6383,6874.5,6875.5,6873.25,True,2025-12-04 09:32:57.642886685-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
123,yush_range_exact_databento,2025-12-04,ESZ5,long,2025-12-04 10:52:14.666569137-05:00,2025-12-04 10:54:51.651419151-05:00,6855.5,6855.5,6856.75,6852.25,6856.75,6866.25,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,50047.5,1,120071,122716,4.5,0.75,fixed_contracts,VAL,10,6852.75,6855.0,2.25,3,"market,delta_profile,big_trade","ONL,DELTA_1T,BIG_TRADE",delta_4tick_3m,-968,2025-12-04 09:53:15.639448551-05:00,50509,2025-12-04 10:52:09.348354583-05:00,119781,2025-12-04 10:52:09.349168421-05:00,119791,2025-12-04 10:52:09.349168421-05:00,119791,6859.0,6866.5,6852.75,True,2025-12-04 10:54:01.217268909-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
124,yush_range_exact_databento,2025-12-05,ESZ5,short,2025-12-05 09:50:25.667128461-05:00,2025-12-05 09:51:03.829338513-05:00,6885.0,6885.0,6886.75,6886.75,6886.75,,initial_stop,1.75,-87.5,-87.5,-92.5,-1.0,5.0,0.0,5.0,0.0,49955.0,1,35551,36177,0.25,1.75,fixed_contracts,VAH,5,6885.5,6886.25,0.75,1,market,ONH,delta_4tick_3m,306,2025-12-05 09:31:17.537719765-05:00,5338,2025-12-05 09:50:08.141941865-05:00,35231,2025-12-05 09:50:12.316729659-05:00,35334,2025-12-05 09:50:12.316729659-05:00,35334,6881.5,6885.5,6880.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
125,yush_range_exact_databento,2025-12-08,ESZ5,long,2025-12-08 10:08:43.431878905-05:00,2025-12-08 10:09:02.767392983-05:00,6874.5,6874.5,6872.25,6872.25,6872.25,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,49837.5,1,49507,49729,0.25,2.25,fixed_contracts,VAL,18,6872.75,6874.0,1.25,2,"market,delta_profile","ONL,DELTA_4T",delta_4tick_3m,306,2025-12-08 10:01:33.104813155-05:00,43598,2025-12-08 10:05:47.386152859-05:00,47514,2025-12-08 10:08:07.796043905-05:00,49187,2025-12-08 10:08:07.796043905-05:00,49187,6876.75,6879.75,6872.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
126,yush_range_exact_databento,2025-12-09,ESZ5,short,2025-12-09 09:44:54.937535497-05:00,2025-12-09 09:45:34.012094103-05:00,6856.0,6856.0,6854.75,6859.25,6854.75,6851.5,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,49895.0,1,26577,27527,1.25,1.5,fixed_contracts,VAH,5,6856.5,6858.75,2.25,2,"market,big_trade","PDC,BIG_TRADE",delta_4tick_3m,319,2025-12-09 09:36:37.381966653-05:00,14667,2025-12-09 09:44:13.360096321-05:00,26094,2025-12-09 09:44:39.338449297-05:00,26423,2025-12-09 09:44:39.338449297-05:00,26423,6855.0,6858.25,6851.25,True,2025-12-09 09:45:34.012094103-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
127,yush_range_exact_databento,2025-12-09,ESZ5,short,2025-12-09 10:46:27.860460981-05:00,2025-12-09 10:48:03.397571449-05:00,6861.25,6861.25,6855.75,6864.0,6860.0,6855.75,target,2.75,275.0,275.0,270.0,2.0,5.0,0.0,5.0,0.0,50165.0,1,80647,82342,5.5,1.0,fixed_contracts,VAH,14,6861.75,6863.5,1.75,1,delta_profile,DELTA_1T,delta_4tick_3m,-303,2025-12-09 10:46:25.666612433-05:00,80494,2025-12-09 10:46:27.608981359-05:00,80633,2025-12-09 10:46:27.738462645-05:00,80645,2025-12-09 10:46:27.738462645-05:00,80645,6861.25,6863.5,6855.75,True,2025-12-09 10:47:39.154258487-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
128,yush_range_exact_databento,2025-12-10,ESZ5,short,2025-12-10 10:00:17.235744299-05:00,2025-12-10 10:06:16.071984389-05:00,6847.0,6847.0,6850.0,6850.0,6850.0,,initial_stop,3.0,-150.0,-150.0,-155.0,-1.0,5.0,0.0,5.0,0.0,50010.0,1,46085,51786,2.0,3.0,fixed_contracts,VAH,16,6847.5,6849.5,2.0,3,"market,delta_profile,big_trade","PDC,DELTA_1T,BIG_TRADE",big_trade_100ms,209,2025-12-10 09:48:18.382545963-05:00,30112,2025-12-10 09:59:10.856163315-05:00,44368,2025-12-10 09:59:44.105300021-05:00,45030,2025-12-10 09:59:44.105300021-05:00,45030,6842.0,6848.0,6840.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
129,yush_range_exact_databento,2025-12-11,ESZ5,short,2025-12-11 09:37:29.241165713-05:00,2025-12-11 09:37:57.244615335-05:00,6868.75,6868.75,6871.25,6871.25,6871.25,,initial_stop,2.5,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,49880.0,1,19159,20004,0.25,2.5,fixed_contracts,VAH,8,6869.25,6870.75,1.5,1,market,ORH,delta_4tick_3m,313,2025-12-11 09:36:52.166365751-05:00,18082,2025-12-11 09:37:29.238867287-05:00,19143,2025-12-11 09:37:29.241165713-05:00,19158,2025-12-11 09:37:29.241165713-05:00,19158,6867.5,6869.25,6864.75,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
130,yush_range_exact_databento,2025-12-11,ESZ5,long,2025-12-11 09:47:13.073765449-05:00,2025-12-11 09:47:21.082778899-05:00,6867.0,6867.0,6864.5,6864.5,6864.5,,initial_stop,2.5,-125.0,-125.0,-130.0,-1.0,5.0,0.0,5.0,0.0,49750.0,1,40361,40978,0.25,2.5,fixed_contracts,VAL,9,6865.0,6866.5,1.5,3,"market,delta_profile,big_trade","ORL,DELTA_1T,BIG_TRADE",big_trade_100ms,203,2025-12-11 09:40:54.248806095-05:00,26789,2025-12-11 09:46:55.358541871-05:00,39134,2025-12-11 09:47:06.245925001-05:00,39787,2025-12-11 09:47:09.353617749-05:00,40205,6869.0,6871.25,6865.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
131,yush_range_exact_databento,2025-12-16,ESH6,long,2025-12-16 10:04:16.621884081-05:00,2025-12-16 10:05:09.949847475-05:00,6865.5,6865.5,6866.75,6862.25,6866.75,6876.25,managed_stop,3.25,62.5,62.5,57.5,0.38461538461538464,5.0,0.0,5.0,0.0,49807.5,1,90117,92388,4.25,0.0,fixed_contracts,VAL,10,6862.75,6865.0,2.25,2,"delta_profile,big_trade","DELTA_4T,BIG_TRADE",delta_4tick_3m,-357,2025-12-16 10:04:16.091289829-05:00,89841,2025-12-16 10:04:16.132060291-05:00,89909,2025-12-16 10:04:16.316283223-05:00,89910,2025-12-16 10:04:16.316283223-05:00,89910,6867.5,6876.25,6862.75,True,2025-12-16 10:04:24.786156771-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
132,yush_range_exact_databento,2025-12-19,ESH6,long,2025-12-19 09:38:24.499584479-05:00,2025-12-19 09:42:06.679256581-05:00,6857.5,6857.5,6864.0,6853.75,6858.75,6864.0,target,3.75,325.0,325.0,320.0,1.7333333333333334,5.0,0.0,5.0,0.0,50127.5,1,24074,31604,6.5,0.25,fixed_contracts,VAL,6,6854.25,6857.0,2.75,2,"market,delta_profile","ONH,DELTA_4T",delta_4tick_3m,-674,2025-12-19 09:36:20.872748171-05:00,19235,2025-12-19 09:37:54.880659555-05:00,22966,2025-12-19 09:37:54.881050987-05:00,22967,2025-12-19 09:37:54.881050987-05:00,22967,6857.75,6864.0,6855.5,True,2025-12-19 09:38:29.599592373-05:00,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,False,False
133,yush_range_exact_databento,2025-12-22,ESH6,short,2025-12-22 09:31:04.328240319-05:00,2025-12-22 09:31:10.153822397-05:00,6920.75,6920.75,6923.0,6923.0,6923.0,,initial_stop,2.25,-112.5,-112.5,-117.5,-1.0,5.0,0.0,5.0,0.0,50010.0,1,3393,3628,0.0,2.25,fixed_contracts,VAH,4,6921.25,6922.5,1.25,1,market,ORH,delta_4tick_3m,-375,2025-12-22 09:30:32.018410829-05:00,2192,2025-12-22 09:31:04.202094213-05:00,3384,2025-12-22 09:31:04.202577973-05:00,3385,2025-12-22 09:31:04.202577973-05:00,3385,6920.5,6921.25,6918.0,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
134,yush_range_exact_databento,2025-12-22,ESH6,long,2025-12-22 09:35:46.080165633-05:00,2025-12-22 09:36:06.315052591-05:00,6919.5,6919.5,6916.0,6916.0,6916.0,,initial_stop,3.5,-175.0,-175.0,-180.0,-1.0,5.0,0.0,5.0,0.0,49830.0,1,13813,14648,0.25,3.5,fixed_contracts,VAL,9,6916.5,6919.0,2.5,2,"market,delta_profile","ORL,DELTA_4T",delta_4tick_3m,-322,2025-12-22 09:33:35.632010375-05:00,8943,2025-12-22 09:35:43.983994979-05:00,13723,2025-12-22 09:35:44.044423129-05:00,13729,2025-12-22 09:35:44.044423129-05:00,13729,6920.75,6923.0,6916.5,False,,Direct Databento GLBX trades messages; active outright; not MBO.,user_directed_exact_trigger_price_zero_slippage,,
