entry_ts,exit_ts,gross_ticks,pnl,leg_id,year,month
2022-08-02 14:30:00,2022-08-02 15:29:00,37.0,432.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-08
2022-08-03 13:30:00,2022-08-03 15:29:00,-8.0,-130.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-08
2022-08-12 13:30:00,2022-08-12 15:29:00,70.0,845.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-08
2022-08-15 15:00:00,2022-08-15 15:59:00,-5.0,-92.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-08
2022-08-16 13:30:00,2022-08-16 15:29:00,-34.0,-455.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-08
2022-08-30 10:00:00,2022-08-30 12:59:00,156.0,1920.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-08
2022-08-31 10:00:00,2022-08-31 12:59:00,78.0,945.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-08
2022-09-01 10:30:00,2022-09-01 12:29:00,37.0,432.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-09
2022-09-08 10:00:00,2022-09-08 12:59:00,-22.0,-305.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-09
2022-09-09 13:30:00,2022-09-09 15:29:00,-34.0,-455.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-09
2022-09-15 10:30:00,2022-09-15 12:29:00,93.0,1132.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-09
2022-09-15 13:30:00,2022-09-15 15:29:00,-200.0,-2530.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2022,2022-09
2022-09-16 10:00:00,2022-09-16 12:59:00,-37.0,-492.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-09
2022-09-19 15:00:00,2022-09-19 15:59:00,111.0,1357.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-09
2022-09-21 13:30:00,2022-09-21 15:29:00,182.0,2245.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-09
2022-09-22 10:00:00,2022-09-22 12:59:00,-9.0,-142.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-09
2022-09-23 10:00:00,2022-09-23 12:59:00,47.0,557.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-09
2022-09-23 13:30:00,2022-09-23 15:29:00,16.0,170.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2022,2022-09
2022-09-26 10:00:00,2022-09-26 12:59:00,116.0,1420.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-09
2022-09-29 10:00:00,2022-09-29 12:59:00,39.0,457.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-09
2022-10-07 10:00:00,2022-10-07 12:59:00,69.0,832.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-10
2022-10-18 10:00:00,2022-10-18 12:59:00,108.0,1320.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-10
2022-10-19 10:00:00,2022-10-19 12:59:00,54.0,645.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2022,2022-10
2022-10-25 15:00:00,2022-10-25 15:59:00,52.0,620.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-10
2022-11-02 10:30:00,2022-11-02 12:29:00,22.0,245.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-11
2022-11-02 13:30:00,2022-11-02 15:29:00,205.0,2532.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2022,2022-11
2022-11-28 10:30:00,2022-11-28 12:29:00,33.0,382.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-11
2022-11-30 10:30:00,2022-11-30 12:29:00,12.0,120.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-11
2022-11-30 14:30:00,2022-11-30 15:29:00,95.0,1157.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2022,2022-11
2022-12-02 15:00:00,2022-12-02 15:59:00,12.0,120.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-12
2022-12-22 10:30:00,2022-12-22 12:29:00,113.0,1382.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2022,2022-12
2022-12-22 15:00:00,2022-12-22 15:59:00,96.0,1170.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2022,2022-12
2023-01-06 15:00:00,2023-01-06 15:59:00,-20.0,-280.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-01
2023-01-09 10:30:00,2023-01-09 12:29:00,-62.0,-805.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-01
2023-01-09 13:30:00,2023-01-09 15:29:00,-148.0,-1880.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-01
2023-01-11 13:30:00,2023-01-11 15:29:00,-30.0,-405.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-01
2023-01-17 13:30:00,2023-01-17 15:29:00,-9.0,-142.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-01
2023-01-23 13:30:00,2023-01-23 15:29:00,-83.0,-1067.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-01
2023-01-26 15:00:00,2023-01-26 15:59:00,50.0,595.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-01
2023-01-27 15:00:00,2023-01-27 15:59:00,-73.0,-942.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-01
2023-02-01 14:30:00,2023-02-01 15:29:00,266.0,3295.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-02
2023-02-03 10:00:00,2023-02-03 12:59:00,-24.0,-330.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-02
2023-02-14 10:00:00,2023-02-14 12:59:00,91.0,1107.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-02
2023-02-14 13:30:00,2023-02-14 15:29:00,23.0,257.5,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2023,2023-02
2023-02-17 10:00:00,2023-02-17 12:59:00,11.0,107.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-02
2023-02-17 15:00:00,2023-02-17 15:59:00,7.0,57.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-02
2023-02-22 10:30:00,2023-02-22 12:29:00,-57.0,-742.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-02
2023-02-23 10:00:00,2023-02-23 12:59:00,172.0,2120.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-02
2023-02-23 15:00:00,2023-02-23 15:59:00,20.0,220.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-02
2023-02-28 13:30:00,2023-02-28 15:29:00,77.0,932.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-02
2023-03-01 10:30:00,2023-03-01 12:29:00,-47.0,-617.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-03
2023-03-02 14:30:00,2023-03-02 15:29:00,21.0,232.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-03
2023-03-09 10:30:00,2023-03-09 12:29:00,38.0,445.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-03
2023-03-09 14:30:00,2023-03-09 15:29:00,131.0,1607.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-03
2023-03-10 14:30:00,2023-03-10 15:29:00,-54.0,-705.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-03
2023-03-14 10:00:00,2023-03-14 12:59:00,-7.0,-117.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-03
2023-03-16 13:30:00,2023-03-16 15:29:00,34.0,395.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2023,2023-03
2023-03-21 10:30:00,2023-03-21 12:29:00,-4.0,-80.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-03
2023-03-29 10:30:00,2023-03-29 12:29:00,-17.0,-242.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-03
2023-03-31 13:30:00,2023-03-31 15:29:00,-78.0,-1005.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-03
2023-04-05 15:00:00,2023-04-05 15:59:00,6.0,45.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-04
2023-04-13 15:00:00,2023-04-13 15:59:00,-5.0,-92.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-04
2023-04-19 13:30:00,2023-04-19 15:29:00,9.0,82.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-04
2023-04-25 10:30:00,2023-04-25 12:29:00,29.0,332.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-04
2023-04-26 10:30:00,2023-04-26 12:29:00,-72.0,-930.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-04
2023-04-27 13:30:00,2023-04-27 15:29:00,92.0,1120.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-04
2023-05-05 15:00:00,2023-05-05 15:59:00,-28.0,-380.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-05
2023-05-08 13:30:00,2023-05-08 15:29:00,5.0,32.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-05
2023-05-31 10:00:00,2023-05-31 12:59:00,45.0,532.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-05
2023-06-07 10:00:00,2023-06-07 12:59:00,98.0,1195.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-06
2023-06-08 15:00:00,2023-06-08 15:59:00,6.0,45.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-06
2023-06-12 15:00:00,2023-06-12 15:59:00,53.0,632.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-06
2023-06-15 10:00:00,2023-06-15 12:59:00,-87.0,-1117.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-06
2023-06-29 15:00:00,2023-06-29 15:59:00,32.0,370.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-06
2023-07-06 10:00:00,2023-07-06 12:59:00,-28.0,-380.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-07
2023-07-06 13:30:00,2023-07-06 15:29:00,20.0,220.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-07
2023-07-07 13:30:00,2023-07-07 15:29:00,95.0,1157.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-07
2023-07-25 15:00:00,2023-07-25 15:59:00,-17.0,-242.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-07
2023-07-27 14:30:00,2023-07-27 15:29:00,50.0,595.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-07
2023-08-02 10:30:00,2023-08-02 12:29:00,71.0,857.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-08
2023-08-04 14:30:00,2023-08-04 15:29:00,44.0,520.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-08
2023-08-07 10:00:00,2023-08-07 12:59:00,-46.0,-605.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-08
2023-08-10 10:00:00,2023-08-10 12:59:00,201.0,2482.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-08
2023-08-16 14:30:00,2023-08-16 15:29:00,-101.0,-1292.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-08
2023-09-06 13:30:00,2023-09-06 15:29:00,-41.0,-542.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-09
2023-09-11 15:00:00,2023-09-11 15:59:00,1.0,-17.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-09
2023-09-13 10:30:00,2023-09-13 12:29:00,-51.0,-667.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-09
2023-09-14 10:30:00,2023-09-14 12:29:00,-64.0,-830.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-09
2023-09-15 10:30:00,2023-09-15 12:29:00,44.0,520.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-09
2023-09-19 10:30:00,2023-09-19 12:29:00,44.0,520.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-09
2023-09-21 10:00:00,2023-09-21 12:59:00,25.0,282.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-09
2023-09-22 14:30:00,2023-09-22 15:29:00,-65.0,-842.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-09
2023-09-26 14:30:00,2023-09-26 15:29:00,26.0,295.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-09
2023-10-03 10:00:00,2023-10-03 12:59:00,166.0,2045.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-10
2023-10-09 14:30:00,2023-10-09 15:29:00,-7.0,-117.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-10
2023-10-12 14:30:00,2023-10-12 15:29:00,-32.0,-430.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-10
2023-10-13 14:30:00,2023-10-13 15:29:00,-15.0,-217.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-10
2023-10-18 10:00:00,2023-10-18 12:59:00,100.0,1220.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-10
2023-10-24 10:00:00,2023-10-24 12:59:00,104.0,1270.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-10
2023-10-25 10:00:00,2023-10-25 12:59:00,65.0,782.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-10
2023-10-26 10:00:00,2023-10-26 12:59:00,130.0,1595.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-10
2023-10-27 10:00:00,2023-10-27 12:59:00,61.0,732.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-10
2023-10-30 10:30:00,2023-10-30 12:29:00,-15.0,-217.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-10
2023-11-02 13:30:00,2023-11-02 15:29:00,25.0,282.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-11
2023-11-03 10:30:00,2023-11-03 12:29:00,-68.0,-880.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-11
2023-11-03 13:30:00,2023-11-03 15:29:00,15.0,157.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-11
2023-11-06 13:30:00,2023-11-06 15:29:00,-33.0,-442.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-11
2023-11-07 13:30:00,2023-11-07 15:29:00,7.0,57.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-11
2023-11-09 14:30:00,2023-11-09 15:29:00,42.0,495.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2023,2023-11
2023-11-14 10:00:00,2023-11-14 12:59:00,-33.0,-442.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-11
2023-11-14 15:00:00,2023-11-14 15:59:00,-27.0,-367.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-11
2023-11-16 15:00:00,2023-11-16 15:59:00,27.0,307.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-11
2023-11-17 13:30:00,2023-11-17 15:29:00,-16.0,-230.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-11
2023-11-21 10:30:00,2023-11-21 12:29:00,-39.0,-517.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-11
2023-11-21 13:30:00,2023-11-21 15:29:00,-16.0,-230.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-11
2023-11-22 13:30:00,2023-11-22 15:29:00,11.0,107.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-11
2023-11-30 10:00:00,2023-11-30 12:59:00,44.0,520.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-11
2023-11-30 15:00:00,2023-11-30 15:59:00,48.0,570.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-11
2023-12-11 10:30:00,2023-12-11 12:29:00,-19.0,-267.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2023,2023-12
2023-12-13 13:30:00,2023-12-13 15:29:00,190.0,2345.0,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-12
2023-12-14 15:00:00,2023-12-14 15:59:00,24.0,270.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-12
2023-12-15 10:00:00,2023-12-15 12:59:00,-11.0,-167.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2023,2023-12
2023-12-18 15:00:00,2023-12-18 15:59:00,-21.0,-292.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2023,2023-12
2023-12-20 13:30:00,2023-12-20 15:29:00,255.0,3157.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-12
2023-12-22 13:30:00,2023-12-22 15:29:00,25.0,282.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2023,2023-12
2024-01-18 15:00:00,2024-01-18 15:59:00,29.0,332.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2024,2024-01
2024-01-19 15:00:00,2024-01-19 15:59:00,7.0,57.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2024,2024-01
2024-02-02 10:00:00,2024-02-02 12:59:00,-128.0,-1630.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-02
2024-02-09 15:00:00,2024-02-09 15:59:00,-4.0,-80.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2024,2024-02
2024-02-13 14:30:00,2024-02-13 15:29:00,32.0,370.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2024,2024-02
2024-02-20 10:00:00,2024-02-20 12:59:00,48.0,570.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-02
2024-02-21 14:30:00,2024-02-21 15:29:00,10.0,95.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2024,2024-02
2024-02-22 10:00:00,2024-02-22 12:59:00,-58.0,-755.0,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-02
2024-03-07 10:00:00,2024-03-07 12:59:00,-47.0,-617.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-03
2024-03-08 10:00:00,2024-03-08 12:59:00,209.0,2582.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-03
2024-03-14 10:00:00,2024-03-14 12:59:00,2.0,-5.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-03
2024-03-15 13:30:00,2024-03-15 15:29:00,34.0,395.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2024,2024-03
2024-03-20 14:30:00,2024-03-20 15:29:00,112.0,1370.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2024,2024-03
2024-03-28 13:30:00,2024-03-28 15:29:00,-49.0,-642.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2024,2024-03
2024-04-01 10:30:00,2024-04-01 12:29:00,42.0,495.0,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2024,2024-04
2024-04-01 13:30:00,2024-04-01 15:29:00,11.0,107.5,volume::flow_no_price_follow:13:30:w15:h120:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:both,2024,2024-04
2024-04-05 14:30:00,2024-04-05 15:29:00,-14.0,-205.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2024,2024-04
2024-04-10 14:30:00,2024-04-10 15:29:00,-43.0,-567.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2024,2024-04
2024-04-16 10:00:00,2024-04-16 12:59:00,-3.0,-67.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-04
2024-04-17 13:30:00,2024-04-17 15:29:00,-42.0,-555.0,volume::flow_cont:13:30:w60:h120:source_volume_rank63>=0.9:source_large20_imbalance0.1:long,2024,2024-04
2024-04-18 10:00:00,2024-04-18 12:59:00,17.0,182.5,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-04
2024-04-19 14:30:00,2024-04-19 15:29:00,15.0,157.5,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2024,2024-04
2024-04-25 10:00:00,2024-04-25 12:59:00,-144.0,-1830.0,volume::flow_cont:10:00:w30:h180:source_trades_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-04
2024-05-03 10:00:00,2024-05-03 12:59:00,35.0,407.5,volume::vwap_stretch_fade:10:00:w30:h180:source_volume_rank63>=0.8:source_large20_imbalance0.1:short,2024,2024-05
2024-05-10 10:30:00,2024-05-10 12:29:00,19.0,207.5,participation::large20_composition_cont_0.1:10:30:w30:h120:short,2024,2024-05
2024-05-10 15:00:00,2024-05-10 15:59:00,-4.0,-80.0,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2024,2024-05
2024-05-14 15:00:00,2024-05-14 15:59:00,-1.0,-42.5,volume::flow_cont:15:00:w60:h60:source_avg_trade_size_rank63>=0.8:source_large20_imbalance0.1:long,2024,2024-05
2024-05-22 14:30:00,2024-05-22 15:29:00,-38.0,-505.0,volume::flow_cont:14:30:w60:h60:source_trades_rank63>=0.9:source_large20_imbalance0.1:both,2024,2024-05
