trade_id,strategy_name,session_date,direction,level_type,academic_source_key,setup_mode,source_return_reference,source_window_start_timestamp,source_window_end_timestamp,source_window_open,source_window_high,source_window_low,source_window_close,source_window_return_points,source_window_return_ticks,source_window_range_points,source_window_volume,source_window_avg_volume_ratio,morning_momentum_signal_timestamp,morning_momentum_entry_window_start,morning_momentum_entry_window_end,min_signal_return_ticks,min_source_window_volume_ratio,min_source_window_range_points,entry_timestamp,entry_price,stop_price,target_price,risk_points,contracts,max_favorable_excursion,max_adverse_excursion,position_sizing_mode,position_sizing_net_liq,target_risk_amount,dollar_risk_per_contract,unrounded_contracts,planned_dollar_risk,exit_timestamp,exit_price,exit_reason,gross_pnl,net_pnl,r_multiple,commission,slippage_cost,apex_rules_enabled,latest_flat_time,force_flatten_time,latest_entry_time,was_forced_flatten,position_flat_before_deadline,pending_orders_cancelled_before_deadline,entry_before_latest_entry_time,exit_before_flatten_deadline,apex_rule_violation
136,morning_intraday_momentum_continuation,2022-10-13,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-13 09:30:00-04:00,2022-10-13 10:30:00-04:00,3513.25,3562.5,3502.0,3540.75,27.5,110.0,60.5,553445.0,1.9226766543608704,2022-10-13 10:30:00-04:00,2022-10-13 10:30:00-04:00,2022-10-13 10:35:00-04:00,32.0,,,2022-10-13 10:30:00-04:00,3541.0,3525.0,3569.5,16.0,2,48.5,2.5,risk_percent_net_liq,167445.0,1674.45,800.0,2.0930625000000003,1600.0,2022-10-13 11:05:00-04:00,3569.25,target,2825.0,2815.0,1.765625,10.0,50.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
137,morning_intraday_momentum_continuation,2022-10-17,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-17 09:30:00-04:00,2022-10-17 10:30:00-04:00,3662.25,3702.5,3661.5,3689.75,27.5,110.0,41.0,456403.0,1.2683460119447847,2022-10-17 10:30:00-04:00,2022-10-17 10:30:00-04:00,2022-10-17 10:35:00-04:00,32.0,,,2022-10-17 10:30:00-04:00,3690.0,3673.25,3719.75,16.75,2,3.75,17.0,risk_percent_net_liq,170260.0,1702.6000000000001,837.5,2.032955223880597,1675.0,2022-10-17 10:50:00-04:00,3673.0,stop,-1700.0,-1710.0,-1.0149253731343284,10.0,50.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
138,morning_intraday_momentum_continuation,2022-10-19,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-19 09:30:00-04:00,2022-10-19 10:30:00-04:00,3712.0,3740.5,3700.5,3738.25,26.25,105.0,40.0,457208.0,1.1858571283512458,2022-10-19 10:30:00-04:00,2022-10-19 10:30:00-04:00,2022-10-19 10:35:00-04:00,32.0,,,2022-10-19 10:30:00-04:00,3738.5,3721.5,3768.5,17.0,1,2.25,20.0,risk_percent_net_liq,168550.0,1685.5,850.0,1.9829411764705882,850.0,2022-10-19 10:50:00-04:00,3721.25,stop,-862.5,-867.5,-1.0147058823529411,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
139,morning_intraday_momentum_continuation,2022-10-20,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-20 09:30:00-04:00,2022-10-20 10:30:00-04:00,3700.25,3748.0,3690.25,3742.5,42.25,169.0,57.75,440121.0,1.3632454332092898,2022-10-20 10:30:00-04:00,2022-10-20 10:30:00-04:00,2022-10-20 10:35:00-04:00,32.0,,,2022-10-20 10:30:00-04:00,3743.0,3726.0,3773.0,17.0,1,3.0,23.5,risk_percent_net_liq,167682.5,1676.825,850.0,1.972735294117647,850.0,2022-10-20 11:25:00-04:00,3725.75,stop,-862.5,-867.5,-1.0147058823529411,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
140,morning_intraday_momentum_continuation,2022-10-21,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-21 09:30:00-04:00,2022-10-21 10:30:00-04:00,3671.5,3727.25,3655.5,3693.75,22.25,89.0,71.75,590295.0,1.6102562591006382,2022-10-21 10:30:00-04:00,2022-10-21 10:30:00-04:00,2022-10-21 10:35:00-04:00,32.0,,,2022-10-21 10:30:00-04:00,3694.25,3677.5,3724.0,16.75,1,38.5,16.5,risk_percent_net_liq,166815.0,1668.15,837.5,1.9918208955223882,837.5,2022-10-21 12:00:00-04:00,3723.75,target,1475.0,1470.0,1.7611940298507462,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
141,morning_intraday_momentum_continuation,2022-10-25,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-25 09:30:00-04:00,2022-10-25 10:30:00-04:00,3808.75,3849.0,3807.0,3849.0,40.25,161.0,42.0,368459.0,1.3941417545353587,2022-10-25 10:30:00-04:00,2022-10-25 10:30:00-04:00,2022-10-25 10:35:00-04:00,32.0,,,2022-10-25 10:30:00-04:00,3849.25,3831.75,3880.25,17.5,1,25.0,10.25,risk_percent_net_liq,168285.0,1682.8500000000001,875.0,1.923257142857143,875.0,2022-10-25 16:55:00-04:00,3851.25,eod_flatten,100.0,95.0,0.11428571428571428,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
142,morning_intraday_momentum_continuation,2022-10-26,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-26 09:30:00-04:00,2022-10-26 10:30:00-04:00,3837.25,3870.25,3834.25,3867.75,30.5,122.0,36.0,465535.0,1.57357678482849,2022-10-26 10:30:00-04:00,2022-10-26 10:30:00-04:00,2022-10-26 10:35:00-04:00,32.0,,,2022-10-26 10:30:00-04:00,3867.75,3850.25,3898.75,17.5,1,29.75,19.25,risk_percent_net_liq,168380.0,1683.8,875.0,1.9243428571428571,875.0,2022-10-26 13:30:00-04:00,3850.0,stop,-887.5,-892.5,-1.0142857142857142,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
143,morning_intraday_momentum_continuation,2022-10-27,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-27 09:30:00-04:00,2022-10-27 10:30:00-04:00,3850.75,3867.5,3825.5,3866.0,15.25,61.0,42.0,389431.0,1.3855808152558984,2022-10-27 10:30:00-04:00,2022-10-27 10:30:00-04:00,2022-10-27 10:35:00-04:00,32.0,,,2022-10-27 10:30:00-04:00,3866.25,3848.75,3897.25,17.5,1,4.5,18.75,risk_percent_net_liq,167487.5,1674.875,875.0,1.9141428571428571,875.0,2022-10-27 10:40:00-04:00,3848.5,stop,-887.5,-892.5,-1.0142857142857142,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
144,morning_intraday_momentum_continuation,2022-10-28,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-10-28 09:30:00-04:00,2022-10-28 10:30:00-04:00,3818.5,3864.25,3816.5,3860.0,41.5,166.0,47.75,411717.0,1.4177964143021986,2022-10-28 10:30:00-04:00,2022-10-28 10:30:00-04:00,2022-10-28 10:35:00-04:00,32.0,,,2022-10-28 10:30:00-04:00,3860.25,3842.75,3891.25,17.5,1,31.25,1.75,risk_percent_net_liq,166595.0,1665.95,875.0,1.9039428571428572,875.0,2022-10-28 12:25:00-04:00,3891.0,target,1537.5,1532.5,1.7571428571428571,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
145,morning_intraday_momentum_continuation,2022-11-03,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-11-03 09:30:00-04:00,2022-11-03 10:30:00-04:00,3732.0,3745.0,3704.25,3742.75,10.75,43.0,40.75,450860.0,0.833286700709667,2022-11-03 10:30:00-04:00,2022-11-03 10:30:00-04:00,2022-11-03 10:35:00-04:00,32.0,,,2022-11-03 10:30:00-04:00,3743.0,3726.0,3773.0,17.0,1,15.5,17.25,risk_percent_net_liq,168127.5,1681.275,850.0,1.9779705882352943,850.0,2022-11-03 15:55:00-04:00,3725.75,stop,-862.5,-867.5,-1.0147058823529411,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
146,morning_intraday_momentum_continuation,2022-11-08,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-11-08 09:30:00-05:00,2022-11-08 10:30:00-05:00,3826.75,3838.75,3810.75,3835.5,8.75,35.0,28.0,305726.0,1.3880066840244751,2022-11-08 10:30:00-05:00,2022-11-08 10:30:00-05:00,2022-11-08 10:35:00-05:00,32.0,,,2022-11-08 10:30:00-05:00,3835.75,3818.25,3866.5,17.5,1,31.25,1.25,risk_percent_net_liq,167260.0,1672.6000000000001,875.0,1.9115428571428572,875.0,2022-11-08 11:40:00-05:00,3866.25,target,1525.0,1520.0,1.7428571428571429,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
147,morning_intraday_momentum_continuation,2022-11-10,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-11-10 09:30:00-05:00,2022-11-10 10:30:00-05:00,3894.25,3919.5,3870.75,3912.75,18.5,74.0,48.75,506015.0,1.5153396471596432,2022-11-10 10:30:00-05:00,2022-11-10 10:30:00-05:00,2022-11-10 10:35:00-05:00,32.0,,,2022-11-10 10:30:00-05:00,3912.75,3895.0,3944.25,17.75,1,2.5,18.5,risk_percent_net_liq,168780.0,1687.8,887.5,1.9017464788732394,887.5,2022-11-10 10:40:00-05:00,3894.75,stop,-900.0,-905.0,-1.0140845070422535,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
148,morning_intraday_momentum_continuation,2022-11-11,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-11-11 09:30:00-05:00,2022-11-11 10:30:00-05:00,3971.25,3991.25,3951.0,3985.0,13.75,55.0,40.25,406431.0,1.1403387965574023,2022-11-11 10:30:00-05:00,2022-11-11 10:30:00-05:00,2022-11-11 10:35:00-05:00,32.0,,,2022-11-11 10:30:00-05:00,3985.25,3967.25,4017.25,18.0,1,4.0,20.25,risk_percent_net_liq,167875.0,1678.75,900.0,1.8652777777777778,900.0,2022-11-11 11:10:00-05:00,3967.0,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
149,morning_intraday_momentum_continuation,2022-11-14,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-11-14 09:30:00-05:00,2022-11-14 10:30:00-05:00,3981.75,4005.5,3974.5,3994.75,13.0,52.0,31.0,309134.0,1.1924099030853663,2022-11-14 10:30:00-05:00,2022-11-14 10:30:00-05:00,2022-11-14 10:35:00-05:00,32.0,,,2022-11-14 10:30:00-05:00,3995.0,3977.0,4027.0,18.0,1,22.5,21.5,risk_percent_net_liq,166957.5,1669.575,900.0,1.8550833333333334,900.0,2022-11-14 15:50:00-05:00,3976.75,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
150,morning_intraday_momentum_continuation,2022-11-17,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-11-17 09:30:00-05:00,2022-11-17 10:30:00-05:00,3917.0,3934.75,3913.75,3932.25,15.25,61.0,21.0,276416.0,1.1667901543279715,2022-11-17 10:30:00-05:00,2022-11-17 10:30:00-05:00,2022-11-17 10:35:00-05:00,32.0,,,2022-11-17 10:30:00-05:00,3932.5,3914.75,3964.0,17.75,1,30.0,17.0,risk_percent_net_liq,166040.0,1660.4,887.5,1.8708732394366199,887.5,2022-11-17 16:55:00-05:00,3960.25,eod_flatten,1387.5,1382.5,1.5633802816901408,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
151,morning_intraday_momentum_continuation,2022-11-23,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-11-23 09:30:00-05:00,2022-11-23 10:30:00-05:00,4005.75,4031.25,4005.0,4029.75,24.0,96.0,26.25,203514.0,1.096594516723296,2022-11-23 10:30:00-05:00,2022-11-23 10:30:00-05:00,2022-11-23 10:35:00-05:00,32.0,,,2022-11-23 10:30:00-05:00,4030.0,4011.75,4062.25,18.25,1,8.0,21.75,risk_percent_net_liq,167422.5,1674.2250000000001,912.5,1.8347671232876714,912.5,2022-11-23 11:55:00-05:00,4011.5,stop,-925.0,-930.0,-1.0136986301369864,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
152,morning_intraday_momentum_continuation,2022-11-29,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-11-29 09:30:00-05:00,2022-11-29 10:30:00-05:00,3969.0,3979.0,3961.0,3979.0,10.0,40.0,18.0,232491.0,1.0390368661290317,2022-11-29 10:30:00-05:00,2022-11-29 10:30:00-05:00,2022-11-29 10:35:00-05:00,32.0,,,2022-11-29 10:30:00-05:00,3979.25,3961.25,4011.25,18.0,1,2.5,20.5,risk_percent_net_liq,166492.5,1664.925,900.0,1.8499166666666667,900.0,2022-11-29 11:00:00-05:00,3961.0,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
153,morning_intraday_momentum_continuation,2022-12-02,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-12-02 09:30:00-05:00,2022-12-02 10:30:00-05:00,4028.5,4054.0,4027.5,4043.25,14.75,59.0,26.5,363866.0,1.4211507254813147,2022-12-02 10:30:00-05:00,2022-12-02 10:30:00-05:00,2022-12-02 10:35:00-05:00,32.0,,,2022-12-02 10:30:00-05:00,4043.75,4025.5,4076.25,18.25,1,34.75,4.5,risk_percent_net_liq,165575.0,1655.75,912.5,1.8145205479452056,912.5,2022-12-02 15:00:00-05:00,4076.0,target,1612.5,1607.5,1.7671232876712328,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
154,morning_intraday_momentum_continuation,2022-12-07,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-12-07 09:30:00-05:00,2022-12-07 10:30:00-05:00,3933.75,3957.75,3924.25,3952.25,18.5,74.0,33.5,467007.0,1.381921101798209,2022-12-07 10:30:00-05:00,2022-12-07 10:30:00-05:00,2022-12-07 10:35:00-05:00,32.0,,,2022-12-07 10:30:00-05:00,3952.75,3934.75,3984.5,18.0,1,8.75,22.0,risk_percent_net_liq,167182.5,1671.825,900.0,1.8575833333333334,900.0,2022-12-07 11:20:00-05:00,3934.5,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
155,morning_intraday_momentum_continuation,2022-12-08,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-12-08 09:30:00-05:00,2022-12-08 10:30:00-05:00,3955.0,3975.75,3937.75,3973.5,18.5,74.0,38.0,315568.0,1.4383788097280592,2022-12-08 10:30:00-05:00,2022-12-08 10:30:00-05:00,2022-12-08 10:35:00-05:00,32.0,,,2022-12-08 10:30:00-05:00,3973.75,3955.75,4005.75,18.0,1,3.5,20.25,risk_percent_net_liq,166265.0,1662.65,900.0,1.847388888888889,900.0,2022-12-08 11:15:00-05:00,3955.5,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
156,morning_intraday_momentum_continuation,2022-12-09,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-12-09 09:30:00-05:00,2022-12-09 10:30:00-05:00,3952.25,3972.0,3944.0,3961.25,9.0,36.0,28.0,238233.0,1.071304094565771,2022-12-09 10:30:00-05:00,2022-12-09 10:30:00-05:00,2022-12-09 10:35:00-05:00,32.0,,,2022-12-09 10:30:00-05:00,3961.5,3943.5,3993.25,18.0,1,18.0,18.25,risk_percent_net_liq,165347.5,1653.4750000000001,900.0,1.8371944444444446,900.0,2022-12-09 15:40:00-05:00,3943.25,stop,-912.5,-917.5,-1.0138888888888888,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
157,morning_intraday_momentum_continuation,2022-12-20,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-12-20 09:30:00-05:00,2022-12-20 10:30:00-05:00,3836.75,3860.75,3822.25,3859.0,22.25,89.0,38.5,309031.0,1.1718347082462754,2022-12-20 10:30:00-05:00,2022-12-20 10:30:00-05:00,2022-12-20 10:35:00-05:00,32.0,,,2022-12-20 10:30:00-05:00,3859.25,3841.75,3890.25,17.5,1,6.5,22.75,risk_percent_net_liq,164430.0,1644.3,875.0,1.8792,875.0,2022-12-20 11:15:00-05:00,3841.5,stop,-887.5,-892.5,-1.0142857142857142,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
158,morning_intraday_momentum_continuation,2022-12-21,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-12-21 09:30:00-05:00,2022-12-21 10:30:00-05:00,3876.75,3895.75,3870.5,3895.5,18.75,75.0,25.25,233674.0,1.2037137433190466,2022-12-21 10:30:00-05:00,2022-12-21 10:30:00-05:00,2022-12-21 10:35:00-05:00,32.0,,,2022-12-21 10:30:00-05:00,3895.5,3877.75,3926.75,17.75,1,23.25,1.75,risk_percent_net_liq,163537.5,1635.375,887.5,1.8426760563380282,887.5,2022-12-21 16:55:00-05:00,3914.0,eod_flatten,925.0,920.0,1.0422535211267605,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
159,morning_intraday_momentum_continuation,2022-12-23,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-12-23 09:30:00-05:00,2022-12-23 10:30:00-05:00,3838.0,3859.75,3821.25,3855.5,17.5,70.0,38.5,330114.0,0.9242516658765759,2022-12-23 10:30:00-05:00,2022-12-23 10:30:00-05:00,2022-12-23 10:35:00-05:00,32.0,,,2022-12-23 10:30:00-05:00,3856.0,3838.5,3887.0,17.5,1,16.5,14.75,risk_percent_net_liq,164457.5,1644.575,875.0,1.8795142857142857,875.0,2022-12-23 16:55:00-05:00,3869.0,eod_flatten,650.0,645.0,0.7428571428571429,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
160,morning_intraday_momentum_continuation,2022-12-29,long,morning_intraday_momentum_long_only_strength,gao_han_li_zhou_2018_market_intraday_momentum,long_only_strength,rth_open_to_signal_close,2022-12-29 09:30:00-05:00,2022-12-29 10:30:00-05:00,3834.75,3868.0,3829.0,3861.75,27.0,108.0,39.0,260633.0,1.1960890769736754,2022-12-29 10:30:00-05:00,2022-12-29 10:30:00-05:00,2022-12-29 10:35:00-05:00,32.0,,,2022-12-29 10:30:00-05:00,3862.0,3844.5,3893.0,17.5,1,20.75,0.5,risk_percent_net_liq,165102.5,1651.025,875.0,1.8868857142857145,875.0,2022-12-29 16:55:00-05:00,3868.75,eod_flatten,337.5,332.5,0.38571428571428573,5.0,25.0,False,16:59:59,16:58:30,16:45:00,False,True,True,True,True,False
